,first-author-affiliation,last-author-affiliation,title
15," Department of Computer Science and Engineering, University of Minnesota"," Department of Computer Science and Engineering, University of Minnesota",Monte Carlo Tree Search for multi-robot task allocation
16," CUNY Graduate Center, New York NY"," CUNY Graduate Center, New York NY and CUNY Queens College, New York and Flushing, NY",Hierarchy prediction in online communities
17," Department of Statistics, University of Michigan, Ann Arbor, Michigan"," Department of Statistics, University of Michigan, Ann Arbor, Michigan",Handling class imbalance in link prediction using learning to rank techniques
18," CAS Key lab of Network Data Science & Technology, Institute of Computing Technology, CAS, Beijing, China"," CAS Key lab of Network Data Science & Technology, Institute of Computing Technology, CAS, Beijing, China",Predicting links and their building time: a path-based approach
19," School of Mobile Information Engineering, Sun Yat-sen University, Zhu Hai, Guang Dong, China"," School of Mobile Information Engineering, Sun Yat-sen University, Zhu Hai, Guang Dong, China",Social emotion classification via reader perspective weighted model
20," Chongqing University of Posts and Telecommunications, Chongqing, China"," Harbin Institute of Technology, Harbin, China",Two-stream contextualized CNN for fine-grained image classification
21," David R. Cheriton School of Computer Science, University of Waterloo, Canada"," Dept. of Computer Science, University of Georgia, Athens, GA",Decision Sum-Product-Max Networks
22," Tianjin University, Tianjin, China"," Tianjin University, Tianjin, China",Iterative project quasi-newton algorithm for training RBM
23," Department of Computer Science, New Mexico State University"," Department of Computer Science, New Mexico State University",Pseudo-tree construction heuristics for DCOPs with variable communication times
24," Department of Convergence Software, Hallym University, Chuncheon, Gangwon-do, Korea"," Department of Convergence Software, Hallym University, Chuncheon, Gangwon-do, Korea",A word embedding and a josa vector for Korean unsupervised semantic role induction
25," University of Southern California, Los Angeles, California"," University of Southern California, Los Angeles, California",Conquering adversary behavioral uncertainty in security games: an efficient modeling robust based algorithm
26," Graduate School of Information Science and Technology, The University of Tokyo, Tokyo, Japan"," Graduate School of Information Science and Technology, The University of Tokyo, Tokyo, Japan",Bayesian AutoEncoder: generation of Bayesian networks with hidden nodes for features
27," Human Experience & Agent Teamwork Laboratory, Harvey Mudd College, Claremont, CA"," Human Experience & Agent Teamwork Laboratory, Harvey Mudd College, Claremont, CA",Human-robot trust and cooperation through a game theoretic framework
28," Joint NTU-UBC Research Centre of Excellence in Active Living for the Elderly, Nanyang Tech. Univ., Singapore"," Joint NTU-UBC Research Centre of Excellence in Active Living for the Elderly, Nanyang Tech. Univ., Singapore and Department of Electrical and Computer Engineering, the University of British Columbia, Vancouver, BC, Canada",Efficient collaborative crowdsourcing
29," CAS Key Laboratory of Network Data Science and Technology, Institute of Computing Technology, Chinese Academy of Sciences, Beijing, China"," CAS Key Laboratory of Network Data Science and Technology, Institute of Computing Technology, Chinese Academy of Sciences, Beijing, China",SPAN: understanding a question with its support answers
30," Department of Computer Science, University of Oxford, UK"," Department of Computer Science, University of Oxford, UK",Towards structural tractability in hedonic games
31," Department of Informatics, King's College London, London, UK"," Department of Statistics and Quantitative Methods, C.R.I.S.P. Research Centre, University of Milan-Bicocca, Milan, Italy",Heuristic planning for hybrid systems
32," Tsinghua National Laboratory for Information Science and Technology, School of Software, Tsinghua University, Beijing, China"," Tsinghua National Laboratory for Information Science and Technology, School of Software, Tsinghua University, Beijing, China",Counter-transitivity in argument ranking semantics
33," Department of Computer and Information Science, University of Oregon, Eugene, OR"," Department of Computer and Information Science, University of Oregon, Eugene, OR",Discriminative structure learning of arithmetic circuits
34," The Hong Kong Polytechnic University, Hong Kong"," The Hong Kong Polytechnic University, Hong Kong",Unsupervised measure of word similarity: how to outperform co-occurrence and vector cosine in VSMs
35," The Hong Kong Polytechnic University, Hong Kong"," The Hong Kong Polytechnic University, Hong Kong","ROOT13: spotting hypernyms, co-hyponyms and randoms"
36," University of Maryland, Baltimore County, Baltimore, MD"," University of Maryland, Baltimore County, Baltimore, MD",Abstracting complex domains using modular object-oriented Markov decision processes
37," Computer Science and Engineering, University of North Texas"," Computer Science and Engineering, University of North Texas",Image privacy prediction using deep features
38," University of Texas at El Paso, El Paso, TX"," University of Texas at El Paso, El Paso, TX",Evaluating the robustness of game theoretic solutions when using abstraction
39," Department of Computer Science, University of Massachusetts Boston"," Department of Computer Science, Hefei University of Technology",Text simplification using Neural Machine Translation
40," University of North Carolina at Chapel Hill (UNC), Chapel Hill, NC"," University of North Carolina at Chapel Hill (UNC), Chapel Hill, NC",Business event curation: merging human and automated approaches
41," Quantum Computation & Intelligent Systems Centre, University of Technology Sydney, Australia"," Dept. of Computer & Electrical Engineering and Computer Science, Florida Atlantic University",Direct discriminative bag mapping for multi-instance learning
42," Massachusetts Inst. of Technology, Cambridge"," Massachusetts Inst. of Technology, Cambridge",Mobility sequence extraction and labeling using sparse cell phone data
43," Department of Electrical and Computer Engineering, University of Illinois at Urbana-Champaign, Urbana, IL"," Department of Electrical and Computer Engineering, University of Illinois at Urbana-Champaign, Urbana, IL",Epitomic Image Super-Resolution
44," Institute of Computer Science and Technology, Peking University, Beijing, China and The MOE Key Laboratory of Computational Linguistics, Peking University, Beijing, China"," Institute of Computer Science and Technology, Peking University, Beijing, China and The MOE Key Laboratory of Computational Linguistics, Peking University, Beijing, China",MicroScholar: mining scholarly information from Chinese microblogs
45," Department of Mathematics and Computer Science, Emory University, Atlanta, GA"," Department of Mathematics and Computer Science, Emory University, Atlanta, GA",Intrinsic and extrinsic evaluations of word embeddings
46," School of Computer Science and Technology, Harbin Institute of Technology, Harbin, China"," School of Computer Science and Technology, Harbin Institute of Technology, Harbin, China",User-centric affective computing of image emotion perceptions
47," Department of Computer Science, School of Information, Renmin University of China"," Department of Computer Science, School of Information, Renmin University of China",Learning structural features of nodes in large-scale networks for link prediction
