,year,first-author,last-author,journal/conference,title,number-of-authors,paper-url,DBLP-url
5090,2019,Florin Schimbinschi,James Bailey 0001,IJCAI,SynthNet - Learning to Synthesize Music End-to-End.,4,https://doi.org/10.24963/ijcai.2019/467,https://dblp.org/rec/conf/ijcai/SchimbinschiWE019
5091,2019,Nicolas Schwind,Pierre Marquis,IJCAI,What Has Been Said? Identifying the Change Formula in a Belief Revision Scenario.,5,https://doi.org/10.24963/ijcai.2019/258,https://dblp.org/rec/conf/ijcai/SchwindIKLM19
5092,2019,Jendrik Seipp,Jendrik Seipp,IJCAI,Pattern Selection for Optimal Classical Planning with Saturated Cost Partitioning.,1,https://doi.org/10.24963/ijcai.2019/780,https://dblp.org/rec/conf/ijcai/Seipp19
5093,2019,Gal Shahaf,Nimrod Talmon,IJCAI,Sybil-Resilient Reality-Aware Social Choice.,3,https://doi.org/10.24963/ijcai.2019/81,https://dblp.org/rec/conf/ijcai/ShahafST19
5094,2019,Eshed Shaham,Jeffrey S. Rosenschein,IJCAI,Optimally Efficient Bidirectional Search.,4,https://doi.org/10.24963/ijcai.2019/867,https://dblp.org/rec/conf/ijcai/ShahamFSR19
5095,2019,Junyuan Shang,Jimeng Sun,IJCAI,Pre-training of Graph Augmented Transformers for Medication Recommendation.,4,https://doi.org/10.24963/ijcai.2019/825,https://dblp.org/rec/conf/ijcai/ShangMXS19
5096,2019,Shiv Shankar,Thomas G. Dietterich,IJCAI,Three-quarter Sibling Regression for Denoising Observational Data.,5,https://doi.org/10.24963/ijcai.2019/826,https://dblp.org/rec/conf/ijcai/ShankarSSPD19
5097,2019,Bo Shao,Nan Duan,IJCAI,Weakly Supervised Multi-task Learning for Semantic Parsing.,7,https://doi.org/10.24963/ijcai.2019/468,https://dblp.org/rec/conf/ijcai/ShaoGBJCLD19
5098,2019,Junming Shao,Qinli Yang,IJCAI,Community Detection and Link Prediction via Cluster-driven Low-rank Matrix Completion.,6,https://doi.org/10.24963/ijcai.2019/469,https://dblp.org/rec/conf/ijcai/ShaoZYWZY19
5099,2019,Anil Sharma,Anil Sharma,IJCAI,Intelligent Querying in Camera Networks for Efficient Target Tracking.,1,https://doi.org/10.24963/ijcai.2019/918,https://dblp.org/rec/conf/ijcai/Sharma19
5100,2019,Yash Sharma,Marcus A. Brubaker,IJCAI,On the Effectiveness of Low Frequency Perturbations.,3,https://doi.org/10.24963/ijcai.2019/470,https://dblp.org/rec/conf/ijcai/SharmaDB19
5101,2019,Shubham Sharma 0003,Kuldeep S. Meel,IJCAI,GANAK - A Scalable Probabilistic Exact Model Counter.,4,https://doi.org/10.24963/ijcai.2019/163,https://dblp.org/rec/conf/ijcai/SharmaRSM19
5102,2019,Yunhang Shen,Feiyue Huang,IJCAI,A Part Power Set Model for Scale-Free Person Retrieval.,7,https://doi.org/10.24963/ijcai.2019/471,https://dblp.org/rec/conf/ijcai/ShenJHZGWH19
5103,2019,Shuheng Shen,Yifei Cheng,IJCAI,Faster Distributed Deep Net Training - Computation and Communication Decoupled Stochastic Gradient Descent.,5,https://doi.org/10.24963/ijcai.2019/637,https://dblp.org/rec/conf/ijcai/ShenXLLC19
5104,2019,Wanli Shi,Heng Huang,IJCAI,Quadruply Stochastic Gradients for Large Scale Nonlinear Semi-Supervised AUC Optimization.,5,https://doi.org/10.24963/ijcai.2019/474,https://dblp.org/rec/conf/ijcai/ShiGLGH19
5105,2019,Botian Shi,Nan Duan,IJCAI,Knowledge Aware Semantic Concept Expansion for Image-Text Matching.,5,https://doi.org/10.24963/ijcai.2019/720,https://dblp.org/rec/conf/ijcai/ShiJLND19
5106,2019,Feng Shi,Yu-Feng Li,IJCAI,Rapid Performance Gain through Active Model Reuse.,2,https://doi.org/10.24963/ijcai.2019/472,https://dblp.org/rec/conf/ijcai/ShiL19
5107,2019,Yu Shi,Zhize Li,IJCAI,Gradient Boosting with Piece-Wise Linear Regression Trees.,3,https://doi.org/10.24963/ijcai.2019/476,https://dblp.org/rec/conf/ijcai/ShiLL19
5108,2019,Wenjie Shi,Cheng Wu,IJCAI,Soft Policy Gradient Method for Maximum Entropy Deep Reinforcement Learning.,3,https://doi.org/10.24963/ijcai.2019/475,https://dblp.org/rec/conf/ijcai/ShiSW19
5109,2019,Yufeng Shi,Qinmu Peng,IJCAI,Equally-Guided Discriminative Hashing for Cross-modal Retrieval.,5,https://doi.org/10.24963/ijcai.2019/662,https://dblp.org/rec/conf/ijcai/ShiYZWP19
5110,2019,Shaohuai Shi,Xiaowen Chu,IJCAI,A Convergence Analysis of Distributed SGD with Communication-Efficient Gradient Sparsification.,5,https://doi.org/10.24963/ijcai.2019/473,https://dblp.org/rec/conf/ijcai/ShiZWTC19
5111,2019,Myungjae Shin,Joongheon Kim,IJCAI,Randomized Adversarial Imitation Learning for Autonomous Driving.,2,https://doi.org/10.24963/ijcai.2019/638,https://dblp.org/rec/conf/ijcai/ShinK19
5112,2019,Bonggun Shin,Jinho D. Choi,IJCAI,The Pupil Has Become the Master - Teacher-Student Model-Based Word Embedding Distillation with Ensemble Learning.,3,https://doi.org/10.24963/ijcai.2019/477,https://dblp.org/rec/conf/ijcai/ShinYC19
5113,2019,Kazuhiko Shinoda,Hirotaka Kaji,IJCAI,Daytime Sleepiness Level Prediction Using Respiratory Information.,4,https://doi.org/10.24963/ijcai.2019/827,https://dblp.org/rec/conf/ijcai/ShinodaYYK19
5114,2019,Hiroaki Shiokawa,Hiroyuki Kitagawa,IJCAI,Scaling Fine-grained Modularity Clustering for Massive Graphs.,3,https://doi.org/10.24963/ijcai.2019/639,https://dblp.org/rec/conf/ijcai/ShiokawaAK19
5115,2019,Changjian Shui,Christian Gagné,IJCAI,A Principled Approach for Learning Task Similarity in Multitask Learning.,5,https://doi.org/10.24963/ijcai.2019/478,https://dblp.org/rec/conf/ijcai/ShuiARWG19
5116,2019,Xujie Si,Mayur Naik,IJCAI,Synthesizing Datalog Programs using Numerical Relaxation.,4,https://doi.org/10.24963/ijcai.2019/847,https://dblp.org/rec/conf/ijcai/SiRHN19
5117,2019,Thiago D. Simão,Thiago D. Simão,IJCAI,Safe and Sample-Efficient Reinforcement Learning Algorithms for Factored Environments.,1,https://doi.org/10.24963/ijcai.2019/919,https://dblp.org/rec/conf/ijcai/Simao19
5118,2019,Thiago D. Simão,Matthijs T. J. Spaan,IJCAI,Structure Learning for Safe Policy Improvement.,2,https://doi.org/10.24963/ijcai.2019/479,https://dblp.org/rec/conf/ijcai/SimaoS19
5119,2019,Gerardo I. Simari,Gerardo I. Simari,IJCAI,From Data to Knowledge Engineering for Cybersecurity.,1,https://doi.org/10.24963/ijcai.2019/896,https://dblp.org/rec/conf/ijcai/Simari19
5120,2019,Uriel Singer,Kira Radinsky,IJCAI,Node Embedding over Temporal Graphs.,3,https://doi.org/10.24963/ijcai.2019/640,https://dblp.org/rec/conf/ijcai/SingerGR19
5121,2019,Pravendra Singh,Vinay P. Namboodiri,IJCAI,Play and Prune - Adaptive Filter Pruning for Deep Model Compression.,4,https://doi.org/10.24963/ijcai.2019/480,https://dblp.org/rec/conf/ijcai/SinghVRN19
5122,2019,Jakub Sliwinski,Edith Elkind,IJCAI,Preferences Single-Peaked on a Tree - Sampling and Tree Recognition.,2,https://doi.org/10.24963/ijcai.2019/82,https://dblp.org/rec/conf/ijcai/SliwinskiE19
5123,2019,Harold Soh,David Hsu,IJCAI,Trust Dynamics and Transfer across Human-Robot Interaction Tasks - Bayesian and Neural Computational Models.,4,https://doi.org/10.24963/ijcai.2019/868,https://dblp.org/rec/conf/ijcai/SohS0H19
5124,2019,Shirin Sohrabi,Shirin Sohrabi,IJCAI,AI Planning for Enterprise - Putting Theory Into Practice.,1,https://doi.org/10.24963/ijcai.2019/897,https://dblp.org/rec/conf/ijcai/Sohrabi19
5125,2019,Samuel Sokota,Russell Greiner,IJCAI,Simultaneous Prediction Intervals for Patient-Specific Survival Curves.,5,https://doi.org/10.24963/ijcai.2019/828,https://dblp.org/rec/conf/ijcai/SokotaDJHG19
5126,2019,Jing Song,Shangsong Liang,IJCAI,ISLF - Interest Shift and Latent Factors Combination Model for Session-based Recommendation.,6,https://doi.org/10.24963/ijcai.2019/799,https://dblp.org/rec/conf/ijcai/Song0OZXL19
5127,2019,Kaisong Song,Xiaozhong Liu,IJCAI,Cold-Start Aware Deep Memory Network for Multi-Entity Aspect-Based Sentiment Analysis.,6,https://doi.org/10.24963/ijcai.2019/722,https://dblp.org/rec/conf/ijcai/Song0ZLSL19
5128,2019,Lihong Song,Jonathan Poon,IJCAI,Medical Concept Embedding with Multiple Ontological Representations.,6,https://doi.org/10.24963/ijcai.2019/641,https://dblp.org/rec/conf/ijcai/SongCYCFP19
5129,2019,HyungSeok Song,Yung Yi,IJCAI,Solving Continual Combinatorial Selection via Deep Reinforcement Learning.,8,https://doi.org/10.24963/ijcai.2019/481,https://dblp.org/rec/conf/ijcai/SongJTYSYCY19
5130,2019,Shihong Song,Jun Zhu 0001,IJCAI,Playing FPS Games With Environment-Aware Hierarchical Reinforcement Learning.,6,https://doi.org/10.24963/ijcai.2019/482,https://dblp.org/rec/conf/ijcai/SongWSYZZ19
5131,2019,Haoyu Song 0002,Ting Liu 0001,IJCAI,Exploiting Persona Information for Diverse Generation of Conversational Responses.,5,https://doi.org/10.24963/ijcai.2019/721,https://dblp.org/rec/conf/ijcai/SongZCWL19
5132,2019,Jingkuan Song,Heng Tao Shen,IJCAI,Deep Recurrent Quantization for Generating Sequential Binary Codes.,6,https://doi.org/10.24963/ijcai.2019/128,https://dblp.org/rec/conf/ijcai/SongZGXLS19
5133,2019,Yang Song,Hairong Qi,IJCAI,Talking Face Generation by Conditional Recurrent Adversarial Network.,5,https://doi.org/10.24963/ijcai.2019/129,https://dblp.org/rec/conf/ijcai/SongZLWQ19
5134,2019,Gustav Sourek,Gustav Sourek,IJCAI,Deep Learning with Relational Logic Representations.,1,https://doi.org/10.24963/ijcai.2019/920,https://dblp.org/rec/conf/ijcai/Sourek19
5135,2019,Sarath Sreedharan,Subbarao Kambhampati,IJCAI,Model-Free Model Reconciliation.,4,https://doi.org/10.24963/ijcai.2019/83,https://dblp.org/rec/conf/ijcai/SreedharanHMK19
5136,2019,Sarath Sreedharan,Subbarao Kambhampati,IJCAI,Why Can't You Do That HAL? Explaining Unsolvability of Planning Tasks.,4,https://doi.org/10.24963/ijcai.2019/197,https://dblp.org/rec/conf/ijcai/SreedharanSSK19
5137,2019,Dhanya Sridhar,Lise Getoor,IJCAI,Estimating Causal Effects of Tone in Online Debates.,2,https://doi.org/10.24963/ijcai.2019/259,https://dblp.org/rec/conf/ijcai/SridharG19
5138,2019,Gray Stanton,Athirai Aravazhi Irissappane,IJCAI,GANs for Semi-Supervised Opinion Spam Detection.,2,https://doi.org/10.24963/ijcai.2019/723,https://dblp.org/rec/conf/ijcai/StantonI19
5139,2019,Richard Stec,Zdenek Hanzálek,IJCAI,Scheduling Jobs with Stochastic Processing Time on Parallel Identical Machines.,4,https://doi.org/10.24963/ijcai.2019/781,https://dblp.org/rec/conf/ijcai/StecNSH19
5140,2019,Roni Stern,Roni Stern,IJCAI,Domain-Dependent and Domain-Independent Problem Solving Techniques.,1,https://doi.org/10.24963/ijcai.2019/898,https://dblp.org/rec/conf/ijcai/Stern19
5141,2019,Yuxin Su,Michael R. Lyu,IJCAI,Parallel Wasserstein Generative Adversarial Nets with Multiple Discriminators.,5,https://doi.org/10.24963/ijcai.2019/483,https://dblp.org/rec/conf/ijcai/SuZCKL19
5142,2019,Felipe Petroski Such,Joel Lehman,IJCAI,"An Atari Model Zoo for Analyzing, Visualizing, and Comparing Deep Reinforcement Learning Agents.",11,https://doi.org/10.24963/ijcai.2019/452,https://dblp.org/rec/conf/ijcai/SuchMLWCLZSBCL19
5143,2019,Jakob Suchan,Srikrishna Varadarajan,IJCAI,Out of Sight But Not Out of Mind - An Answer Set Programming Based Online Abduction Framework for Visual Sensemaking in Autonomous Driving.,3,https://doi.org/10.24963/ijcai.2019/260,https://dblp.org/rec/conf/ijcai/SuchanBV19
5144,2019,Mahito Sugiyama,Karsten M. Borgwardt,IJCAI,Finding Statistically Significant Interactions between Continuous Features.,2,https://doi.org/10.24963/ijcai.2019/484,https://dblp.org/rec/conf/ijcai/SugiyamaB19
5145,2019,Zhaohong Sun 0001,Zhaohong Sun 0001,IJCAI,Matching with Constraints.,1,https://doi.org/10.24963/ijcai.2019/921,https://dblp.org/rec/conf/ijcai/Sun19
5146,2019,Zhaoyue Sun,Mingmin Jiang,IJCAI,GraspSnooker - Automatic Chinese Commentary Generation for Snooker Videos.,6,https://doi.org/10.24963/ijcai.2019/959,https://dblp.org/rec/conf/ijcai/SunCZZLJ19
5147,2019,Mingfei Sun,Xiaojuan Ma,IJCAI,Adversarial Imitation Learning from Incomplete Demonstrations.,2,https://doi.org/10.24963/ijcai.2019/487,https://dblp.org/rec/conf/ijcai/SunM19
5148,2019,Lu Sun 0001,Hiroshi Mamitsuka,IJCAI,Fast and Robust Multi-View Multi-Task Learning via Group Sparsity.,3,https://doi.org/10.24963/ijcai.2019/485,https://dblp.org/rec/conf/ijcai/SunNM19
5149,2019,Lu Sun 0001,Hiroshi Mamitsuka,IJCAI,Multiplicative Sparse Feature Decomposition for Efficient Multi-View Multi-Task Learning.,3,https://doi.org/10.24963/ijcai.2019/486,https://dblp.org/rec/conf/ijcai/SunNM19a
5150,2019,Yiwei Sun,Vasant G. Honavar,IJCAI,MEGAN - A Generative Adversarial Network for Multi-View Network Embedding.,5,https://doi.org/10.24963/ijcai.2019/489,https://dblp.org/rec/conf/ijcai/SunWHTH19
5151,2019,Qiuling Suo,Aidong Zhang,IJCAI,Metric Learning on Healthcare Data with Incomplete Modalities.,6,https://doi.org/10.24963/ijcai.2019/490,https://dblp.org/rec/conf/ijcai/SuoZM00Z19
5152,2019,Pavel Surynek,Pavel Surynek,IJCAI,Unifying Search-based and Compilation-based Approaches to Multi-agent Path Finding through Satisfiability Modulo Theories.,1,https://doi.org/10.24963/ijcai.2019/164,https://dblp.org/rec/conf/ijcai/Surynek19
5153,2019,Martin Svatos,Martin Svatos,IJCAI,Cautious Rule-Based Collective Inference.,1,https://doi.org/10.24963/ijcai.2019/922,https://dblp.org/rec/conf/ijcai/Svatos19
5154,2019,Lucas Martinelli Tabajara,Moshe Y. Vardi,IJCAI,Partitioning Techniques in LTLf Synthesis.,2,https://doi.org/10.24963/ijcai.2019/777,https://dblp.org/rec/conf/ijcai/TabajaraV19
5155,2019,Masaaki Takada,Takeichiro Nishikawa,IJCAI,HMLasso - Lasso with High Missing Rate.,3,https://doi.org/10.24963/ijcai.2019/491,https://dblp.org/rec/conf/ijcai/TakadaFN19
5156,2019,Pradyumna Tambwekar,Mark O. Riedl,IJCAI,Controllable Neural Story Plot Generation via Reward Shaping.,6,https://doi.org/10.24963/ijcai.2019/829,https://dblp.org/rec/conf/ijcai/TambwekarDMMHR19
5157,2019,Xing Tan 0002,Jimmy Xiangji Huang,IJCAI,On Computational Complexity of Pickup-and-Delivery Problems with Precedence Constraints or Time Windows.,2,https://doi.org/10.24963/ijcai.2019/782,https://dblp.org/rec/conf/ijcai/TanH19
5158,2019,Zichang Tan,Stan Z. Li,IJCAI,Deeply-learned Hybrid Representations for Facial Age Estimation.,5,https://doi.org/10.24963/ijcai.2019/492,https://dblp.org/rec/conf/ijcai/TanY0GL19
5159,2019,Yongyi Tang,Lianqiang Zhou,IJCAI,Hallucinating Optical Flow Features for Video Classification.,3,https://doi.org/10.24963/ijcai.2019/130,https://dblp.org/rec/conf/ijcai/Tang0Z19
5160,2019,Feilong Tang,Feilong Tang,IJCAI,Bidirectional Active Learning with Gold-Instance-Based Human Training.,1,https://doi.org/10.24963/ijcai.2019/830,https://dblp.org/rec/conf/ijcai/Tang19
5161,2019,Philip Tannor,Lior Rokach,IJCAI,AugBoost - Gradient Boosting Enhanced with Step-Wise Feature Augmentation.,2,https://doi.org/10.24963/ijcai.2019/493,https://dblp.org/rec/conf/ijcai/TannorR19
5162,2019,Zhiqiang Tao,Yun Fu 0001,IJCAI,Adversarial Graph Embedding for Ensemble Clustering.,5,https://doi.org/10.24963/ijcai.2019/494,https://dblp.org/rec/conf/ijcai/TaoLLW019
5163,2019,Tamir Tassa,Avishay Yanai,IJCAI,A Privacy Preserving Collusion Secure DCOP Algorithm.,3,https://doi.org/10.24963/ijcai.2019/663,https://dblp.org/rec/conf/ijcai/TassaGY19
5164,2019,Miguel Terra-Neves,Vasco M. Manquinho,IJCAI,Integrating Pseudo-Boolean Constraint Reasoning in Multi-Objective Evolutionary Algorithms.,3,https://doi.org/10.24963/ijcai.2019/165,https://dblp.org/rec/conf/ijcai/Terra-NevesLM19
5165,2019,Zoi Terzopoulou,Ulle Endriss,IJCAI,Aggregating Incomplete Pairwise Preferences by Weight.,2,https://doi.org/10.24963/ijcai.2019/84,https://dblp.org/rec/conf/ijcai/TerzopoulouE19
5166,2019,Christoph Kilian Theil,Heiner Stuckenschmidt,IJCAI,PRoFET - Predicting the Risk of Firms from Event Transcripts.,3,https://doi.org/10.24963/ijcai.2019/724,https://dblp.org/rec/conf/ijcai/TheilBS19
5167,2019,Junjiao Tian,Jean Oh,IJCAI,Image Captioning with Compositional Neural Module Networks.,2,https://doi.org/10.24963/ijcai.2019/496,https://dblp.org/rec/conf/ijcai/TianO19
5168,2019,Zheng Tian,Jun Wang,IJCAI,A Regularized Opponent Model with Maximum Entropy Objective.,6,https://doi.org/10.24963/ijcai.2019/85,https://dblp.org/rec/conf/ijcai/TianWGPZW19
5169,2019,Bing Tian,Chunxiao Xing,IJCAI,Hierarchical Inter-Attention Network for Document Classification with Multi-Task Learning.,4,https://doi.org/10.24963/ijcai.2019/495,https://dblp.org/rec/conf/ijcai/TianZWX19
5170,2019,Faraz Torabi,Peter Stone,IJCAI,Imitation Learning from Video by Leveraging Proprioception.,3,https://doi.org/10.24963/ijcai.2019/497,https://dblp.org/rec/conf/ijcai/TorabiWS19
5171,2019,Faraz Torabi,Peter Stone,IJCAI,Recent Advances in Imitation Learning from Observation.,3,https://doi.org/10.24963/ijcai.2019/882,https://dblp.org/rec/conf/ijcai/TorabiWS19a
5172,2019,Álvaro Torralba,Silvan Sievers,IJCAI,Merge-and-Shrink Task Reformulation for Classical Planning.,2,https://doi.org/10.24963/ijcai.2019/783,https://dblp.org/rec/conf/ijcai/TorralbaS19
5173,2019,Marc Toussaint,Joshua B. Tenenbaum,IJCAI,Differentiable Physics and Stable Modes for Tool-Use and Manipulation Planning - Extended Abtract.,4,https://doi.org/10.24963/ijcai.2019/869,https://dblp.org/rec/conf/ijcai/ToussaintAST19
5174,2019,Alan Tsang,Yair Zick,IJCAI,Group-Fairness in Influence Maximization.,5,https://doi.org/10.24963/ijcai.2019/831,https://dblp.org/rec/conf/ijcai/TsangWRTZ19
5175,2019,Russell Tsuchida,Marcus Gallagher,IJCAI,Exchangeability and Kernel Invariance in Trained MLPs.,3,https://doi.org/10.24963/ijcai.2019/498,https://dblp.org/rec/conf/ijcai/TsuchidaRG19
5176,2019,Evgenii Tsymbalov,Maxim Panov,IJCAI,Deeper Connections between Neural Networks and Gaussian Processes Speed-up Active Learning.,4,https://doi.org/10.24963/ijcai.2019/499,https://dblp.org/rec/conf/ijcai/TsymbalovMSP19
5177,2019,Rong-Cheng Tu,Shu-ying Yu,IJCAI,Object Detection based Deep Unsupervised Hashing.,4,https://doi.org/10.24963/ijcai.2019/500,https://dblp.org/rec/conf/ijcai/TuMFY19
5178,2019,Wei Tu,Guangjian Tian,IJCAI,Ensemble-based Ultrahigh-dimensional Variable Screening.,7,https://doi.org/10.24963/ijcai.2019/501,https://dblp.org/rec/conf/ijcai/TuYKCSLT19
5179,2019,Andrea Aler Tubella,Virginia Dignum,IJCAI,Governance by Glass-Box - Implementing Transparent Moral Bounds for AI Behaviour.,4,https://doi.org/10.24963/ijcai.2019/802,https://dblp.org/rec/conf/ijcai/TubellaTDD19
5180,2019,Burak Uzkent,Stefano Ermon,IJCAI,Learning to Interpret Satellite Images using Wikipedia.,7,https://doi.org/10.24963/ijcai.2019/502,https://dblp.org/rec/conf/ijcai/UzkentSMTBLE19
5181,2019,Madhu Babu Vankadari,Kaushik Das,IJCAI,Unsupervised Learning of Monocular Depth and Ego-Motion using Conditional PatchGANs.,4,https://doi.org/10.24963/ijcai.2019/787,https://dblp.org/rec/conf/ijcai/VankadariKMD19
5182,2019,Flavian Vasile,Stephen Bonner,IJCAI,Causal Embeddings for Recommendation - An Extended Abstract.,2,https://doi.org/10.24963/ijcai.2019/870,https://dblp.org/rec/conf/ijcai/VasileB19
5183,2019,Neil Veira,Andreas G. Veneris,IJCAI,Unsupervised Embedding Enhancements of Knowledge Graphs using Textual Associations.,4,https://doi.org/10.24963/ijcai.2019/725,https://dblp.org/rec/conf/ijcai/VeiraKPV19
5184,2019,Alvaro Velasquez,Alvaro Velasquez,IJCAI,Steady-State Policy Synthesis for Verifiable Control.,1,https://doi.org/10.24963/ijcai.2019/784,https://dblp.org/rec/conf/ijcai/Velasquez19
5185,2019,Ilse Verdiesen,Ilse Verdiesen,IJCAI,The Design of Human Oversight in Autonomous Weapon Systems.,1,https://doi.org/10.24963/ijcai.2019/923,https://dblp.org/rec/conf/ijcai/Verdiesen19
5186,2019,Sunny Verma,Wei Liu 0007,IJCAI,DeepCU - Integrating both Common and Unique Latent Information for Multimodal Sentiment Analysis.,4,https://doi.org/10.24963/ijcai.2019/503,https://dblp.org/rec/conf/ijcai/Verma0ZL19
5187,2019,Vikas Verma,David Lopez-Paz,IJCAI,Interpolation Consistency Training for Semi-supervised Learning.,5,https://doi.org/10.24963/ijcai.2019/504,https://dblp.org/rec/conf/ijcai/VermaLKBL19
5188,2019,Sunny Verma,Wei Liu 0007,IJCAI,A Compliance Checking Framework for DNN Models.,4,https://doi.org/10.24963/ijcai.2019/924,https://dblp.org/rec/conf/ijcai/VermaWZL19
5189,2019,Amir Pouran Ben Veyseh,Dejing Dou,IJCAI,Improving Cross-Domain Performance for Relation Extraction via Dependency Prediction and Information Flow Control.,3,https://doi.org/10.24963/ijcai.2019/716,https://dblp.org/rec/conf/ijcai/VeysehND19
5190,2019,Tung-Long Vuong,Thanh Ha Le,IJCAI,Sharing Experience in Multitask Reinforcement Learning.,8,https://doi.org/10.24963/ijcai.2019/505,https://dblp.org/rec/conf/ijcai/VuongNNBKTTL19
5191,2019,Akifumi Wachi,Akifumi Wachi,IJCAI,Failure-Scenario Maker for Rule-Based Agent using Multi-agent Adversarial Reinforcement Learning and its Application to Autonomous Driving.,1,https://doi.org/10.24963/ijcai.2019/832,https://dblp.org/rec/conf/ijcai/Wachi19
5192,2019,Przemyslaw Andrzej Walega,Egor V. Kostylev,IJCAI,DatalogMTL - Computational Complexity and Expressive Power.,4,https://doi.org/10.24963/ijcai.2019/261,https://dblp.org/rec/conf/ijcai/WalegaGKK19
5193,2019,Byron C. Wallace,Byron C. Wallace,IJCAI,What Does the Evidence Say? Models to Help Make Sense of the Biomedical Literature.,1,https://doi.org/10.24963/ijcai.2019/899,https://dblp.org/rec/conf/ijcai/Wallace19
5194,2019,Yi Wan,Richard S. Sutton,IJCAI,Planning with Expectation Models.,5,https://doi.org/10.24963/ijcai.2019/506,https://dblp.org/rec/conf/ijcai/WanZWWS19
5195,2019,Di Wang 0015,Jinhui Xu 0001,IJCAI,Lower Bound of Locally Differentially Private Sparse Covariance Matrix Estimation.,2,https://doi.org/10.24963/ijcai.2019/665,https://dblp.org/rec/conf/ijcai/Wang019
5196,2019,Di Wang 0015,Jinhui Xu 0001,IJCAI,Principal Component Analysis in the Local Differential Privacy Model.,2,https://doi.org/10.24963/ijcai.2019/666,https://dblp.org/rec/conf/ijcai/Wang019a
5197,2019,Tianming Wang,Xiaojun Wan 0001,IJCAI,T-CVAE - Transformer-Based Conditioned Variational Autoencoder for Story Completion.,2,https://doi.org/10.24963/ijcai.2019/727,https://dblp.org/rec/conf/ijcai/Wang019b
5198,2019,Kaiqi Wang,Kui Jia,IJCAI,Deep Cascade Generation on Point Sets.,3,https://doi.org/10.24963/ijcai.2019/517,https://dblp.org/rec/conf/ijcai/Wang0J19
5199,2019,Shoujin Wang,Longbing Cao,IJCAI,Modeling Multi-Purpose Sessions for Next-Item Recommendations via Mixture-Channel Purpose Routing Networks.,6,https://doi.org/10.24963/ijcai.2019/523,https://dblp.org/rec/conf/ijcai/Wang0WSOC19
5200,2019,Haobo Wang,Gang Chen 0001,IJCAI,Discriminative and Correlative Partial Multi-Label Learning.,6,https://doi.org/10.24963/ijcai.2019/512,https://dblp.org/rec/conf/ijcai/Wang0ZZHC19
5201,2019,Baoxiang Wang,Baoxiang Wang,IJCAI,Recurrent Existence Determination Through Policy Optimization.,1,https://doi.org/10.24963/ijcai.2019/507,https://dblp.org/rec/conf/ijcai/Wang19
5202,2019,Kai Wang,Kai Wang,IJCAI,Adversarial Machine Learning with Double Oracle.,1,https://doi.org/10.24963/ijcai.2019/925,https://dblp.org/rec/conf/ijcai/Wang19a
5203,2019,Xinrun Wang,Hau Chan,IJCAI,Who Should Pay the Cost - A Game-theoretic Model for Government Subsidized Investments to Improve National Cybersecurity.,3,https://doi.org/10.24963/ijcai.2019/834,https://dblp.org/rec/conf/ijcai/WangAC19
5204,2019,Shen Wang 0005,Philip S. Yu,IJCAI,Heterogeneous Graph Matching Networks for Unknown Malware Detection.,10,https://doi.org/10.24963/ijcai.2019/522,https://dblp.org/rec/conf/ijcai/WangCYLNTGLCY19
5205,2019,Hao Wang,Ling Shao 0001,IJCAI,Measuring Structural Similarities in Finite MDPs.,3,https://doi.org/10.24963/ijcai.2019/511,https://dblp.org/rec/conf/ijcai/WangDS19
5206,2019,Yun Wang,Fei Sun 0001,IJCAI,Tag2Gauss - Learning Tag Representations via Gaussian Distribution in Tagged Networks.,7,https://doi.org/10.24963/ijcai.2019/527,https://dblp.org/rec/conf/ijcai/WangDSMJLS19
5207,2019,Wenxiao Wang 0001,Xiaofei He 0001,IJCAI,COP - Customized Deep Model Compression via Regularized Correlation-Based Filter-Level Pruning.,5,https://doi.org/10.24963/ijcai.2019/525,https://dblp.org/rec/conf/ijcai/WangFGCH19
5208,2019,Jing Wang,Xin Geng,IJCAI,Classification with Label Distribution Learning.,2,https://doi.org/10.24963/ijcai.2019/515,https://dblp.org/rec/conf/ijcai/WangG19
5209,2019,Ke Wang,Xin Geng,IJCAI,Discrete Binary Coding based Label Distribution Learning.,2,https://doi.org/10.24963/ijcai.2019/518,https://dblp.org/rec/conf/ijcai/WangG19a
5210,2019,Lingxiao Wang,Quanquan Gu,IJCAI,Differentially Private Iterative Gradient Hard Thresholding for Sparse Learning.,2,https://doi.org/10.24963/ijcai.2019/519,https://dblp.org/rec/conf/ijcai/WangG19b
5211,2019,Leye Wang,Qiang Yang,IJCAI,Cross-City Transfer Learning for Deep Spatio-Temporal Prediction.,5,https://doi.org/10.24963/ijcai.2019/262,https://dblp.org/rec/conf/ijcai/WangGMLY19
5212,2019,Shoujin Wang,Mehmet A. Orgun,IJCAI,"Sequential Recommender Systems - Challenges, Progress and Prospects.",6,https://doi.org/10.24963/ijcai.2019/883,https://dblp.org/rec/conf/ijcai/WangHWCSO19
5213,2019,Huizhao Wang,Kai Zheng 0001,IJCAI,DMRAN - A Hierarchical Fine-Grained Attention-Based Network for Recommendation.,5,https://doi.org/10.24963/ijcai.2019/513,https://dblp.org/rec/conf/ijcai/WangL0L019
5214,2019,Zhitao Wang,Wenjie Li 0002,IJCAI,Hierarchical Diffusion Attention Network.,2,https://doi.org/10.24963/ijcai.2019/531,https://dblp.org/rec/conf/ijcai/WangL19
