,year,first-author,first-author-affiliation,last-author,last-author-affiliation,journal/conference,title,number-of-authors,paper-url,DBLP-url
234,2011,Alexandra Goultiaeva,nan,Fahiem Bacchus,"University of Toronto, Canada",IJCAI,A Uniform Approach for Generating Proofs and Strategies for Both True and False QBF Formulas.,3,https://doi.org/10.5591/978-1-57735-516-8/IJCAI11-099,https://dblp.org/rec/conf/ijcai/GoultiaevaGB11
235,2011,Umberto Grandi,nan,Umberto Grandi,nan,IJCAI,Combinatorial Aggregation.,1,https://doi.org/10.5591/978-1-57735-516-8/IJCAI11-474,https://dblp.org/rec/conf/ijcai/Grandi11
236,2011,Umberto Grandi,nan,Ulle Endriss,"University of Amsterdam, Netherlands",IJCAI,Binary Aggregation with Integrity Constraints.,2,https://doi.org/10.5591/978-1-57735-516-8/IJCAI11-045,https://dblp.org/rec/conf/ijcai/GrandiE11
237,2011,John Grant,nan,Anthony Hunter,"University College London, UK",IJCAI,Measuring the Good and the Bad in Inconsistent Information.,2,https://doi.org/10.5591/978-1-57735-516-8/IJCAI11-438,https://dblp.org/rec/conf/ijcai/GrantH11
238,2011,John Grant,nan,Inon Zuckerman,nan,IJCAI,Manipulating Boolean Games through Communication.,4,https://doi.org/10.5591/978-1-57735-516-8/IJCAI11-046,https://dblp.org/rec/conf/ijcai/GrantKWZ11
239,2011,Bernardo Cuenca Grau,"University of Oxford, UK",Giorgos Stoilos,nan,IJCAI,What to Ask to an Incomplete Semantic Web Reasoner?.,2,https://doi.org/10.5591/978-1-57735-516-8/IJCAI11-371,https://dblp.org/rec/conf/ijcai/GrauS11
240,2011,Gianluigi Greco,nan,Francesco Scarcello,"University of Calabria, Cosenza, Italy",IJCAI,On the Complexity of the Core over Coalition Structures.,4,https://doi.org/10.5591/978-1-57735-516-8/IJCAI11-047,https://dblp.org/rec/conf/ijcai/GrecoMPS11
241,2011,Valerio Grossi,"University of Pisa, Italy",Alessandro Sperduti,"University of Padua, Italy",IJCAI,Kernel-Based Selective Ensemble Learning for Streams of Trees.,2,https://doi.org/10.5591/978-1-57735-516-8/IJCAI11-217,https://dblp.org/rec/conf/ijcai/GrossiS11
242,2011,William Groves,nan,William Groves,nan,IJCAI,Combining Spatial and Temporal Aspects of Prediction Problems to Improve Prediction Performance.,1,https://doi.org/10.5591/978-1-57735-516-8/IJCAI11-475,https://dblp.org/rec/conf/ijcai/Groves11
243,2011,Stephan Gspandl,nan,Alexander Ferrein,nan,IJCAI,Belief Management for High-Level Robot Programs.,5,https://doi.org/10.5591/978-1-57735-516-8/IJCAI11-156,https://dblp.org/rec/conf/ijcai/GspandlPRSF11
244,2011,Quanquan Gu,nan,Jiawei Han 0001,"University of Illinois at Urbana-Champaign, Department of Computer Science, IL, USA",IJCAI,On Trivial Solution and Scale Transfer Problems in Graph Regularized NMF.,3,https://doi.org/10.5591/978-1-57735-516-8/IJCAI11-218,https://dblp.org/rec/conf/ijcai/GuDH11
245,2011,Quanquan Gu,nan,Jiawei Han 0001,"University of Illinois at Urbana-Champaign, Department of Computer Science, IL, USA",IJCAI,Joint Feature Selection and Subspace Learning.,3,https://doi.org/10.5591/978-1-57735-516-8/IJCAI11-219,https://dblp.org/rec/conf/ijcai/GuLH11
246,2011,Joshua T. Guerin,nan,Joshua T. Guerin,nan,IJCAI,A Decision-Theoretic Academic Advisor - Extended Abstract.,1,https://doi.org/10.5591/978-1-57735-516-8/IJCAI11-476,https://dblp.org/rec/conf/ijcai/Guerin11
247,2011,Paulo T. Guerra,nan,Renata Wassermann,"University of Sao Paulo, Brazil",IJCAI,Belief Revision on Computation Tree Logic.,2,https://doi.org/10.5591/978-1-57735-516-8/IJCAI11-477,https://dblp.org/rec/conf/ijcai/GuerraW11
248,2011,Prithwijit Guha,nan,K. S. Venkatesh,"Department of Electrical Engineering, Indian Institute of Technology, Kanpur, India",IJCAI,OCS-14 - You Can Get Occluded in Fourteen Ways.,3,https://doi.org/10.5591/978-1-57735-516-8/IJCAI11-280,https://dblp.org/rec/conf/ijcai/GuhaMV11
