,first-author-affiliation,last-author-affiliation,title
28," National Laboratory of Pattern Recognition, Institute of Automation, CAS and and University of Chinese Academy of Sciences"," National Laboratory of Pattern Recognition, Institute of Automation, CAS and CAS Center for Excellence in Brain Science and Intelligence Technology and University of Chinese Academy of Sciences",A dynamic window neural network for CCG supertagging
29," Baidu Research, Sunnyvale, CA and Northwestern University, Evanston, IL"," Northwestern University, Evanston, IL",Distinguish polarity in bag-of-words visualization
30," College of Computer and Control Engineering, Nankai University, Tianjin, China and College of Software, Nankai University, Tianjin, China"," Microsoft Research, Beijing, China",Topic aware neural response generation
31," Key Laboratory of Machine Perception (Ministry of Education), School of Electronics Engineering and Computer Science, Peking University, Beijing, China"," Key Laboratory of Machine Perception (Ministry of Education), School of Electronics Engineering and Computer Science, Peking University, Beijing, China",Variational autoencoder for semi-supervised text classification
32," IBM Watson, Yorktown Heights, NY"," IBM Watson, Yorktown Heights, NY",Neural models for sequence chunking
33," Xiamen University, Xiamen, China"," Xiamen University, Xiamen, China",BattRAE: bidimensional attention-based recursive autoencoders for learning bilingual phrase embeddings
34," State Key Laboratory of Intelligent Technology and Systems, Tsinghua National Laboratory for Information Science and Technology, Department of Computer Science and Technology, Tsinghua University, Beijing, China and Jiangsu Collaborative Innovation Center for Language Competence, Jiangsu, China"," State Key Laboratory of Intelligent Technology and Systems, Tsinghua National Laboratory for Information Science and Technology, Department of Computer Science and Technology, Tsinghua University, Beijing, China and Jiangsu Collaborative Innovation Center for Language Competence, Jiangsu, China",Bilingual lexicon induction from non-parallel data with minimal supervision
35," Department of Computer Science, University of Texas at Austin"," College of Computer & Information Science, Northeastern University",Active discriminative text representation learning
36," School of Computer Science, Fudan University, Shanghai, China, Shanghai Key Laboratory of Intelligent Information Processing"," School of Computer Science, Fudan University, Shanghai, China, Shanghai Key Laboratory of Intelligent Information Processing",Learning context-specific word/character embeddings
37," Key Lab of Intelligent Information Processing of Chinese Academy of Sciences (CAS), Institute of Computing Technology, CAS, Beijing, China and University of Chinese Academy of Sciences, Beijing, China"," Key Lab of Intelligent Information Processing of Chinese Academy of Sciences (CAS), Institute of Computing Technology, CAS, Beijing, China",Mechanism-aware neural machine for dialogue response generation
