,first-author-affiliation,last-author-affiliation,title
26," School of Computer Science and Technology, Soochow University, China"," The University of Queensland, Australia and School of Computer Science and Technology, Soochow University, China",LC-RNN: a deep learning model for traffic speed prediction
27, IBM Research and MIT-IBM Watson AI Lab," Weill Cornell Medical School, Cornell University",Drug similarity integration through attentive multi-view graph auto-encoders
28," Department of Computer Science and Technology, Tsinghua University, Beijing, China and Beijing National Research Center for Information Science and Technology, Tsinghua University"," Department of Computer Science and Technology, Tsinghua University, Beijing, China and Beijing National Research Center for Information Science and Technology, Tsinghua University",Your tweets reveal what you like: introducing cross-media content information into multi-domain recommendation
29," State Key Laboratory of Integrated Services Networks, School of Electronic Engineering, Xidian University, Xi'an, China"," State Key Laboratory of Integrated Services Networks, School of Electronic Engineering, Xidian University, Xi'an, China",From reality to perception: genre-based neural image style transfer
30, University of Texas at Dallas, Indiana University Bloomington,On whom should i perform the lab test on next?: an active feature elicitation approach
31," School of Computer Science, Fudan University, Shanghai, China"," School of Computer Science, Fudan University, Shanghai, China",Hierarchical electricity time series forecasting for integrating consumption patterns analysis and aggregation consistency
32," MOEKLINNS, School of Electronic and Information Engineering, Xi'an Jiaotong University, China"," MOEKLINNS, School of Electronic and Information Engineering, Xi'an Jiaotong University, China and National Engineering Lab for Big Data Analytics, Xi'an Jiaotong University, China",ANOMALOUS: a joint modeling approach for anomaly detection on attributed networks
33," IBM Research-China, Beijing, China"," Healthcare Policy and Research, Weill Cornell Medical College, Cornell University, New York, NY",Pairwise-ranking based collaborative recurrent neural networks for clinical event prediction
34," Department of Computer Science and Engineering, Seoul National University"," Department of Computer Science and Engineering, Seoul National University and Bioinformatics Institute, Seoul National University, Seoul, Republic of Korea and Interdisciplinary Program in Bioinformatics, Seoul National University",Hybrid approach of relation network and localized graph convolutional filtering for breast cancer subtype classification
35," Shanghai Key Laboratory of Intelligent Information Processing, Fudan University, China and School of Computer Science, Fudan University, China"," Shanghai Key Laboratory of Intelligent Information Processing, Fudan University, China and School of Computer Science, Fudan University, China",Improving information centrality of a node in complex networks by adding edges
36," Anhui Province Key Lab of Big Data Analysis and Application, University of S&T of China and Baidu Talent Intelligence Center"," Anhui Province Key Lab of Big Data Analysis and Application, University of S&T of China and Baidu Talent Intelligence Center and Business Intelligence Lab, Baidu Research and National Engineering Laboratory of Deep Learning Technology and Application, China",A joint learning approach to intelligent job interview assessment
37," School of Computer Science and Engineering, Nanyang Technological University"," School of Computer and Engineering, Nanjing University of Science and Technology",Discrete network embedding
38," NTT Service Evolution Laboratories, Kanagawa, Japan"," NTT Communication Science Laboratories, Kyoto, Japan and RIKEN Center for AIP, Tokyo, Japan",Estimating latent people flow without tracking individuals
39," School of Computer Science, Beijing University of Posts and Telecommunications, China and Department of Computer Science and Technology, Tsinghua University, China"," Department of Computer Science and Technology, Tsinghua University, China",Power-law distribution aware trust prediction
40," School of Computer Science and Technology, University of Science and Technology of China and School of Software Engineering, University of Science and Technology of China"," School of Computer Science and Technology, University of Science and Technology of China",Real-time traffic pattern analysis and inference with sparse video surveillance information
41, University of Science and Technology of China and University of Cambridge, University of Science and Technology of China,Predicting the spatio-temporal evolution of chronic diseases in population with human mobility data
42," School of Computer Science, Wuhan University, Wuhan, China and School of Computer Science, Carleton University, Ottawa, Canada"," School of Computer Science, Wuhan University, Wuhan, China",Matrix completion with preference ranking for top-N recommendation
43," Department of Computer Science and Technology, Tsinghua University"," Department of Computer Science and Technology, Tsinghua University",Where have you been? inferring career trajectory from academic social network
44," Northwestern Polytechnical University, Xi'an, Shaanxi, China", Rutgers University,Extracting job title hierarchy from career trajectories: a Bayesian perspective
45," School of Information Science and Technology, Northwest University, China"," School of Information Science and Technology, Northwest University, China",Line separation from topographic maps using regional color and spatial information
46," School of Computer Science and Engineering, Hebei University of Technology and State Key Laboratory of Information Security, Institute of Information Engineering, CAS"," State Key Laboratory of Information Security, Institute of Information Engineering, CAS",3-in-1 correlated embedding via adaptive exploration of the structure and semantic subspaces
47," Shanghai Key Laboratory of Intelligent Information Processing, Fudan University, China and School of Computer Science, Fudan University, China"," Shanghai Key Laboratory of Intelligent Information Processing, Fudan University, China and School of Computer Science, Fudan University, China",Biharmonic distance related centrality for edges in weighted networks
48," Department of Computer Science, Hong Kong Baptist University, Hong Kong SAR, China"," Hong Kong Hospital Authority, Hong Kong SAR, China",Joint learning of phenotypes and diagnosis-medication correspondence via hidden interaction tensor factorization
49," School of Mathematical Sciences, Peking University, Beijing, China"," Center for Data Science, Peking University, Beijing, China and Beijing Institute of Big Data Research, BIBDR, Beijing, China",Spatio-temporal graph convolutional networks: a deep learning framework for traffic forecasting
50," University of Notre Dame, IN"," University of Notre Dame, IN",Task-guided and semantic-aware ranking for academic author-paper correlation inference
51," School of Computer Science and Technology, Tianjin University, Tianjin, China"," Department of Computer Science, Hong Kong Baptist University, Hong Kong, China",Finding communities with hierarchical semantics by distinguishing general and specialized topics
52," School of Computer Science, Shanghai Key Laboratory of Data Science, Fudan University, China and Shanghai Insitute of Intelligent Electroics & Systems, Shanghai, China"," Singapore Management University, Singapore",Deeptravel: a neural network based travel time estimation model with auxiliary supervision
53, Liaoning Technical University, Liaoning Technical University,CoupledCF: learning explicit and implicit user-item couplings in recommendation for deep collaborative filtering
54, University of New South Wales, University of New South Wales,NeuRec: on nonlinear transformation for personalized ranking
55," Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences and Tencent Inc.", Shenzhen University,PLASTIC: prioritize long and short-term information in top-n recommendation using adversarial training
56," College of Computer Science, Zhejiang University"," College of Computer Science, Zhejiang University",Open-ended long-form video question answering via adaptive hierarchical reinforced networks
57," College of Computer Science, Zhejiang University", Hikvision Research Institute,Multi-turn video question answering via multi-stream hierarchical attention context network
58," Department of Electrical and Computer Engineering, University of Pittsburgh"," Department of Electrical and Computer Engineering, University of Pittsburgh",Fast vehicle identification via ranked semantic sampling based embedding
59," College of Computer Science and Technology, Zhejiang University", Searching Group of Alibaba Inc.,JUMP: a joint predictor for user click and dwell time
60," Department of Computing, Macquarie University, Sydney, NSW, Australia"," Department of Computing, Macquarie University, Sydney, NSW, Australia",A deep framework for cross-domain and cross-system recommendations
61," IBM Research, Yorktown Heights, NY"," IBM Research, Yorktown Heights, NY",A local algorithm for product return prediction in e-commerce
62," Taobao Search, Alibaba Group Holding Limited"," Taobao Search, Alibaba Group Holding Limited",Globally optimized mutual influence aware ranking in e-commerce search
63," School of Computer Science and Engineering, Nanyang Technological University"," School of Computer Science and Engineering, Nanyang Technological University",Periodic-CRN: a convolutional recurrent model for crowd density prediction with recurring periodic patterns
