,Unnamed: 0,first-author,first-author-gender,first-author-affiliation,last-author,last-author-gender,last-author-affiliation,title
391,391,Erik Lindgren,Male,University of Texas at Austin,Alex Dimakis,Male,"University of Texas, Austin",Leveraging Sparsity for Efficient Submodular Data Summarization.
392,392,Jacob Steinhardt,Male,Stanford University,Moses Charikar,Male,Stanford University,Avoiding Imposters and Delinquents: Adversarial Crowdsourcing and Peer Prediction.
393,393,Reza Eghbali,Male,University of washington,Maryam Fazel,Female,University of Washington,Designing smoothing functions for improved worst-case competitive ratio in online optimization.
394,394,Kieran Milan,Male,Google DeepMind,Demis Hassabis,Male,DeepMind,The Forget-me-not Process.
395,395,Carl Vondrick,Male,MIT,Antonio Torralba,Male,MIT,Generating Videos with Scene Dynamics.
396,396,Pingfan Tang,Male,University of Utah,Jeff M Phillips,Male,University of Utah,The Robustness of Estimator Composition.
397,397,Kihyuk Sohn,Male,Google,Kihyuk Sohn,Male,Google,Improved Deep Metric Learning with Multi-class N-pair Loss Objective.
398,398,Suriya Gunasekar,Male,UT Austin,Joydeep Ghosh,Male,UT Austin,Preference Completion from Partial Rankings.
399,399,Victor Picheny,Male,Institut National de la Recherche Agronomique,Sebastien Le Digabel,Male,École Polytechnique de Montréal,Bayesian optimization under mixed constraints  with a slack-variable augmented Lagrangian.
400,400,Ryan Rogers,Male,University of Pennsylvania,Jonathan Ullman,Male,Northeastern University,Privacy Odometers and Filters: Pay-as-you-Go Composition.
401,401,Ehsan Saberian,Male,Netflix,Can Xu,Male,Google,Large Margin Discriminant Dimensionality Reduction in Prediction Space.
402,402,Blake Woodworth,Male,Toyota Technological Institute,Nati Srebro,Male,TTI-Chicago,Tight Complexity Bounds for Optimizing Composite Objectives.
403,403,Noah Apthorpe,Male,Princeton University,H. Sebastian Seung,Male,Princeton University,Automatic Neuron Detection in Calcium Imaging Data Using Convolutional Networks.
404,404,Tejas Kulkarni,Male,MIT,Josh Tenenbaum,Male,MIT,Hierarchical Deep Reinforcement Learning: Integrating Temporal Abstraction and Intrinsic Motivation.
405,405,Aaron van den Oord,Male,Google Deepmind,Alex Graves,Male,Google DeepMind,Conditional Image Generation with PixelCNN Decoders.
406,406,Hao Wang,Male,HKUST,Dit-Yan Yeung,Male,Hong Kong University of Science and Technology,Natural-Parameter Networks: A Class of Probabilistic Neural Networks.
407,407,Panos Toulis,Male,University of Chicago,David Parkes,Male,Harvard University,Long-term Causal Effects via Behavioral Game Theory.
408,408,Michael Figurnov,Male,Skolkovo Inst. of Sc and Tech,Pushmeet Kohli,Male,Microsoft Research,PerforatedCNNs: Acceleration through Elimination of Redundant Convolutions.
409,409,Feras Saad,Male,MIT,Vikash Mansinghka,Male,MIT,A Probabilistic Programming Approach To Probabilistic Data Analysis.
410,410,Eunice Yuh-Jie Chen,Female,UCLA,Adnan Darwiche,Male,UCLA,Learning Bayesian networks with ancestral constraints.
411,411,Gang Wang,Male,University of Minnesota,Georgios Giannakis,Male,University of Minnesota,Solving Random Systems of Quadratic Equations via Truncated Generalized Gradient Flow.
412,412,Ahmed M. Alaa,Male,UCLA,Mihaela van der Schaar,Male,"University of California, Los Angeles",Balancing Suspense and Surprise: Timely Decision Making with Endogenous Information Acquisition.
413,413,Dmitry Ostrovsky,Male,Univ. Grenoble Alpes,Arkadi S Nemirovski,Male,Gerogia Institute of Technology,Structure-Blind Signal Recovery.
414,414,Christoph Feichtenhofer,Male,Graz University of Technology,Richard Wildes,Male,York University Toronto,Spatiotemporal Residual Networks for Video Action Recognition.
415,415,Oswin Krause,Male,University of Copenhagen,Christian Igel,Male,University of Copenhagen,CMA-ES with Optimal Covariance Update and Storage Complexity.
416,416,Chang Liu,Male,University of Maryland,Dawn Song,Male,UC Berkeley,Latent Attention For If-Then Program Synthesis.
417,417,damekdavis Davis,Male,Cornell University,Madeleine Udell,Male,Cornell University,The Sound of APALM Clapping: Faster Nonsmooth Nonconvex Optimization with Stochastic Asynchronous PALM.
418,418,Ashkan Norouzi-Fard,Male,EPFL,Volkan Cevher,Male,EPFL,An Efficient Streaming Algorithm for the Submodular Cover Problem.
419,419,Ali Eslami,Male,Google DeepMind,Geoffrey E Hinton,Male,Google,"Attend, Infer, Repeat: Fast Scene Understanding with Generative Models."
420,420,Miguel A. Carreira-Perpinan,Male,UC Merced,Ramin Raziperchikolaei,Male,UC Merced,An ensemble diversity approach to supervised binary hashing.
421,421,Rodrigo Nogueira,Male,New York University,Kyunghyun Cho,Male,University of Montreal,End-to-End Goal-Driven Web Navigation.
422,422,Kevin Jamieson,Male,UC Berkeley,Benjamin Recht,Male,UC Berkeley,The Power of Adaptivity in Identifying Statistical Alternatives.
423,423,Ankit Patel,Male,Baylor College of Medicine and Rice University,Richard Baraniuk,Male,Rice University,A Probabilistic Framework for Deep Learning.
424,424,Ilya Tolstikhin,Male,"Google, Brain Team, Zurich",Bernhard Schölkopf,Male,"MPI for Intelligent Systems, Tübingen",Minimax Estimation of Maximum Mean Discrepancy with Radial Kernels.
425,425,Rudy Bunel,Male,Oxford University,Philip Torr,Male,Oxford University,Adaptive Neural Compilation.
426,426,Klaus Greff,Male,IDSIA,Jürgen Schmidhuber,Male,"Swiss AI Lab, IDSIA (USI & SUPSI) - NNAISENSE",Tagger: Deep Unsupervised Perceptual Grouping.
427,427,Richard Nock,Male,Data61 and ANU,Cheng Soon Ong,Male,Data61,A scaled Bregman theorem with applications.
428,428,Luca Bertinetto,Male,University of Oxford,Andrea Vedaldi,Male,Facebook AI Research and University of Oxford,Learning feed-forward one-shot learners.
429,429,Hong Chen,Male,University of Texas,Weidong Cai,Male,University of Sydney,Error Analysis of Generalized Nyström Kernel Regression.
430,430,Weihao Gao,Male,UIUC,Pramod Viswanath,Male,UIUC,Breaking the Bandwidth Barrier: Geometrical Adaptive Entropy Estimation.
431,431,Yang You,Male,UC Berkeley,Cho-Jui Hsieh,Male,UCLA,Asynchronous Parallel Greedy Coordinate Descent.
432,432,Corinna Cortes,Female,Google Research,Scott Yang,Male,New York University,Structured Prediction Theory Based on Factor Graph Complexity.
433,433,Tatiana Shpakova,Female,Inria - ENS Paris,Francis Bach,Male,INRIA - Ecole Normale Superieure,Parameter Learning for Log-supermodular Distributions.
434,434,Xiaotong Yuan,Male,Nanjing University of Informat,Tong Zhang,Male,Tencent,Exact Recovery of Hard Thresholding Pursuit.
435,435,Seyed Mehran Kazemi,Male,UBC,David Poole,Male,UBC,New Liftable Classes for First-Order Probabilistic Inference.
436,436,Josip Djolonga,Male,ETH Zurich,Andreas Krause,Male,ETH Zurich,Variational Inference in Mixed Probabilistic Submodular Models.
437,437,Marc Bellemare,Male,Google DeepMind,Remi Munos,Male,Google DeepMind,Unifying Count-Based Exploration and Intrinsic Motivation.
438,438,Andrej Risteski,Male,Princeton University,Yuanzhi Li,Male,Princeton University,Approximate maximum entropy principles via Goemans-Williamson with applications to provable variational methods.
439,439,Jingwei Liang,Male,GREYC,Gabriel Peyré,Male,Université Paris Dauphine,A Multi-step Inertial Forward-Backward Splitting Method for Non-convex Optimization.
440,440,Mahdi Milani Fard,Male,Google,Maya Gupta,Female,Google,Fast and Flexible Monotonic Functions with Ensembles of Lattices.
441,441,Saizheng Zhang,Male,University of Montreal,Yoshua Bengio,Male,U. Montreal,Architectural Complexity Measures of Recurrent Neural Networks.
442,442,Ashok Cutkosky,Male,Stanford University,Kwabena A Boahen,Male,Stanford University,Online Convex Optimization with Unconstrained Domains and Losses.
443,443,Chendi Huang,Male,Peking University,Yuan Yao,Female,Stanford University,Split LBI: An Iterative Regularization Path with Structural Sparsity.
444,444,Yunchen Pu,Male,Duke University,Lawrence Carin,Male,Duke University,"Variational Autoencoder for Deep Learning of Images, Labels and Captions."
445,445,Yuanzhi Li,Male,Princeton University,Andrej Risteski,Male,Princeton University,Recovery Guarantee of Non-negative Matrix Factorization  via Alternating Updates.
446,446,Shenlong Wang,Male,University of Toronto,Raquel Urtasun,Female,University of Toronto,Proximal Deep Structured Models.
447,447,Mohammad Ghavamzadeh,Male,Facebook AI Research,Yinlam Chow,Male,Stanford University,Safe Policy Improvement by Minimizing Robust Baseline Regret.
448,448,Tae-Hyun Oh,Male,KAIST,David Wipf,Male,Microsoft Research,A Pseudo-Bayesian Algorithm for Robust PCA.
449,449,Hado van Hasselt,Male,DeepMind,David Silver,Male,DeepMind,Learning values across many orders of magnitude.
450,450,Shanshan Wu,Male,UT Austin,Alex Dimakis,Male,"University of Texas, Austin",Single Pass PCA of Matrix Products.
451,451,Shreyas Saxena,Male,INRIA,Jakob Verbeek,Male,INRIA,Convolutional Neural Fabrics.
452,452,Xinghua Lou,Male,Vicarious FPC Inc,Dileep George,Male,Vicarious,Generative Shape Models: Joint Text Recognition and Segmentation with Very Little Training Data.
453,453,Arno Onken,Male,IIT,Stefano Panzeri,Male,IIT,Mixed vine copulas as joint models of spike counts and local field potentials.
454,454,Zeyuan Allen-Zhu,Male,Princeton University,Elad Hazan,Male,Princeton University,Optimal Black-Box Reductions Between Optimization Objectives.
455,455,Jason E Weston,Male,Facebook AI Research,Jason E Weston,Male,Facebook AI Research,Dialog-based Language Learning.
456,456,Wei-Shou Hsu,Male,University of Waterloo,Pascal Poupart,Male,University of Waterloo & Vector Institute,Online Bayesian Moment Matching for Topic Modeling with Unknown Number of Topics.
457,457,Jin Lu,Male,University of Connecticut,Jinbo Bi,Female,University of Connecticut,A Sparse Interactive Model for Matrix Completion with Side Information.
458,458,Ilija Bogunovic,Male,EPFL Lausanne,Volkan Cevher,Male,EPFL,Truncated Variance Reduction: A Unified Approach to Bayesian Optimization and Level-Set Estimation.
459,459,Rishi Gupta,Male,Stanford,Sergei Vassilvitskii,Male,Google,On Mixtures of Markov Chains.
460,460,Qilong Gu,Male,University of Minnesota,Arindam Banerjee,Male,"University of Minnesota, Twin Cities",High Dimensional Structured Superposition Models.
461,461,Lalit Jain,Male,University of Michigan,Rob Nowak,Male,University of Wisconsin Madison,Finite Sample Prediction and Recovery Bounds for Ordinal Embedding.
462,462,Han-Jia Ye,Male,Nanjing University,Zhi-Hua Zhou,Male,Nanjing University,What Makes Objects Similar: A Unified Multi-Metric Learning Approach.
463,463,David Harwath,Male,MIT CSAIL,James Glass,Male,MIT CSAIL,Unsupervised Learning of Spoken Language with Visual Context.
464,464,Xinghao Pan,Male,UC Berkeley,Benjamin Recht,Male,UC Berkeley,Cyclades: Conflict-free Asynchronous Machine Learning.
465,465,Peter Schulam,Male,Johns Hopkins University,Raman Arora,Male,Johns Hopkins University,Disease Trajectory Maps.
466,466,George Papamakarios,Male,University of Edinburgh,Iain Murray,Male,University of Edinburgh,Fast ε-free Inference of Simulation Models with Bayesian Conditional Density Estimation.
467,467,Artem Sokolov,Male,Heidelberg University,Christopher Lo,Male,Tufts University,Stochastic Structured Prediction under Bandit Feedback.
468,468,Crane Huang,Male,LIBR,Martin Paulus,Male,LIBR,Learning under uncertainty: a comparison between R-W and Bayesian approach.
469,469,Taiji Suzuki,Male,The University of Tokyo/RIKEN-AIP,Yukihiro Tagami,Male,Yahoo Japan Corporation,Minimax Optimal Alternating Minimization for Kernel Nonparametric Tensor Learning.
470,470,Peter Chen,Male,Columbia University,Bo Tang,Male,University of Oxford,On the Recursive Teaching Dimension of VC Classes.
471,471,Yossi Arjevani,Male,Weizmann Institute of Science,Ohad Shamir,Male,Weizmann Institute of Science,Dimension-Free Iteration Complexity of Finite Sum Optimization Problems.
472,472,Sebastian Nowozin,Male,Microsoft Research,Ryota Tomioka,Male,MSRC,f-GAN: Training Generative Neural Samplers using Variational Divergence Minimization.
473,473,Guillaume Rabusseau,Male,Aix-Marseille University,Hachem Kadri,Male,Aix-Marseille University,Low-Rank Regression with Tensor Responses.
474,474,Huasen Wu,Male,University of California at Davis,Xin Liu,Male,University of California,Double Thompson Sampling for Dueling Bandits.
475,475,Yuanjun Gao,Male,Columbia University,John Cunningham,Male,University of Columbia,Linear dynamical neural population models through nonlinear embeddings.
476,476,Nagarajan Natarajan,Male,Microsoft Research,Prateek Jain,Male,Microsoft Research,Regret Bounds for Non-decomposable Metrics with Missing Labels.
477,477,Liangbei Xu,Male,Gatech,Mark Davenport,Male,Georgia Institute of Technology,Dynamic matrix recovery from incomplete observations under an exact low-rank constraint.
478,478,Yingzhen Li,Male,University of Cambridge,Richard Turner,Male,University of Cambridge,Rényi Divergence Variational Inference.
479,479,Himabindu Lakkaraju,Male,Stanford University,Jure Leskovec,Male,Stanford University/Pinterest,Confusions over Time: An Interpretable Bayesian Model to Characterize Trends in Decision Making.
480,480,Walid Krichene,Male,UC Berkeley,Peter Bartlett,Male,UC Berkeley,Adaptive Averaging in Accelerated Descent Dynamics.
481,481,Tom Rainforth,Male,University of Oxford,Frank Wood,Male,University of British Columbia,Bayesian Optimization for Probabilistic Programs.
482,482,Weiran Wang,Male,"University of California, Merced",Nati Srebro,Male,TTI-Chicago,Efficient Globally Convergent Stochastic Optimization for Canonical Correlation Analysis.
483,483,Han Zhao,Male,Carnegie Mellon University,Geoffrey Gordon,Male,MSR Montréal & CMU,A Unified Approach for Learning the Parameters of Sum-Product Networks.
484,484,Jiyan Yang,Male,Stanford University,Yuekai Sun,Male,University of Michigan,Feature-distributed sparse regression: a screen-and-clean approach.
485,485,Tuomas Haarnoja,Male,UC Berkeley,Pieter Abbeel,Male,OpenAI / UC Berkeley / Gradescope,Backprop KF: Learning Discriminative Deterministic State Estimators.
486,486,Saurabh Singh,Male,UIUC,David Forsyth,Male,UIUC,Swapout: Learning an ensemble of deep architectures.
487,487,Antoine Desir,Male,Columbia University,Danny Segev,Male,University of Haifa,Assortment Optimization Under the Mallows model.
488,488,Rajesh Ranganath,,Princeton University,David Blei,Male,Columbia University,Operator Variational Inference.
489,489,Abdul-Saboor Sheikh,Male,SAP Labs Berlin,Jörg Lücke,Male,University of Oldenburg,Select-and-Sample for Spike-and-Slab Sparse Coding.
490,490,Chinmay Hegde,Male,Iowa State University,Ludwig Schmidt,Male,MIT,Fast recovery from a union of subspaces.
491,491,Casper Kaae Sønderby,Male,University of Copenhagen,Ole Winther,Male,Technical University of Denmark,Ladder Variational Autoencoders.
492,492,Dehua Cheng,Male,Univ. of Southern California,Kimis Perros,Male,Georgia Institute of Technology,SPALS: Fast Alternating Least Squares via Implicit Leverage Scores Sampling.
493,493,Xiao Chu,Male,Cuhk,Xiaogang Wang,Male,Chinese University of Hong Kong,CRF-CNN: Modeling Structured Information in Human Pose Estimation.
494,494,Carlo Ciliberto,Male,MIT,Alessandro Rudi,Male,"École Normale Supérieure, INRIA",A Consistent Regularization Approach for Structured Prediction.
495,495,Sébastien Gerchinovitz,Male,Université Toulouse 3 - Paul Sabatier,Tor Lattimore,Male,DeepMind,Refined Lower Bounds for Adversarial Bandits.
496,496,Evgeniya Ustinova,Female,Skoltech,Victor Lempitsky,Male,Samsung,Learning Deep Embeddings with Histogram Loss.
497,497,Yexiang Xue,Male,Cornell University,Bart Selman,Male,Cornell University,Solving Marginal MAP Problems with NP Oracles and Parity Constraints.
498,498,Yang Song,Male,Stanford University,Yong Ren,Male,Tsinghua University,Kernel Bayesian Inference with Posterior Regularization.
499,499,Xinran He,Male,USC,Yan Liu,Female,University of Southern California,Learning Influence Functions from Incomplete Observations.
500,500,Tao Wu,Male,Purdue University,David Gleich,Male,Purdue University,General Tensor Spectral Co-clustering for Higher-Order Data.
501,501,Scott Linderman,Male,Columbia University,Jonathan Pillow,Male,Princeton University,Bayesian latent structure discovery from multi-neuron recordings.
502,502,Lin Chen,Female,Yale University,Forrest W. Crawford,Male,Yale University,Estimating the Size of a Large Network and its Communities from a Random Sample.
503,503,Grégoire Montavon,Male,TU Berlin,Marco Cuturi,Male,Google Brain  &  CREST - ENSAE,Wasserstein Training of Restricted Boltzmann Machines.
504,504,yan yang,Male,Xi'an Jiaotong University,Zongben Xu,Male,Xi'an Jiaotong University,Deep ADMM-Net for Compressive Sensing MRI.
505,505,Thibaut Horel,Male,Harvard University,Yaron Singer,Male,Harvard University,Maximization of Approximately Submodular Functions.
506,506,Yu-Xiong Wang,Male,Carnegie Mellon University,Martial Hebert,Male,Carnegie Mellon University,Combining Low-Density Separators with CNNs.
507,507,Ayan Chakrabarti,Male,TTI Chicago,Ayan Chakrabarti,Male,TTI Chicago,Learning Sensor Multiplexing Design through Back-propagation.
508,508,Kameron Harris,Male,University of Washington,Eric Shea-Brown,Male,University of Washington,High resolution neural connectivity from incomplete tracing data using nonnegative spline regression.
509,509,Jiajun Wu,Male,MIT,Josh Tenenbaum,Male,MIT,Learning a Probabilistic Latent Space of Object Shapes via 3D Generative-Adversarial Modeling.
510,510,Mohammad Javad Hosseini,Male,University of Washington,Su-In Lee,Female,University of Washington,Learning Sparse Gaussian Graphical Models with Overlapping Blocks.
511,511,Maia Fraser,Male,University of Ottawa,Maia Fraser,Female,University of Ottawa,Multi-step learning and underlying structure in statistical models.
512,512,Yiwen Guo,Male,Intel Labs China,Yurong Chen,Male,Intel Labs China,Dynamic Network Surgery for Efficient DNNs.
513,513,Aryeh Kontorovich,Male,Ben Gurion University,Ruth Urner,Male,MPI Tuebingen,Active Nearest-Neighbor Learning in Metric Spaces.
514,514,Mathias Niepert,Male,NEC Labs Europe,Mathias Niepert,Male,NEC Labs Europe,Discriminative Gaifman Models.
515,515,Alex M Lamb,Male,Montreal,Yoshua Bengio,Male,U. Montreal,Professor Forcing: A New Algorithm for Training Recurrent Networks.
516,516,Feng Nan,Male,Boston University,Venkatesh Saligrama,Male,Boston University,Pruning Random Forests for Prediction on a Budget.
517,517,Mehrdad Farajtabar,Male,Georgia Tech,Hongyuan Zha,Male,Georgia Institute of Technology,Multistage Campaigning in Social Networks.
518,518,Yichen Wang,Male,Georgia Tech,Le Song,Male,Georgia Institute of Technology,Coevolutionary Latent Feature Processes for Continuous-Time User-Item Interactions.
519,519,Qi Lei,Female,UT AUSTIN,Inderjit Dhillon,Male,UT Austin & Amazon,Coordinate-wise Power Method.
520,520,Conghui Tan,Male,The Chinese University of HK,Yuqiu Qian,Male,The University of Hong Kong,Barzilai-Borwein Step Size for Stochastic Gradient Descent.
521,521,Vu C Dinh,Male,Fred Hutchinson Cancer Center,Duy Nguyen,Male,University of Wisconsin-Madison,Fast learning rates with heavy-tailed losses.
522,522,Miguel A Bautista,Male,Heidelberg University,Bjorn Ommer,Male,Heidelberg University,CliqueCNN: Deep Unsupervised Exemplar Learning.
523,523,William H Montgomery,Male,University of Washington,Sergey Levine,Male,University of Washington,Guided Policy Search via Approximate Mirror Descent.
524,524,Prateek Jain,Male,Microsoft Research,Inderjit Dhillon,Male,UT Austin & Amazon,Structured Sparse Regression via Greedy Hard Thresholding.
525,525,Dylan Foster,Male,Cornell University,Eva Tardos,Male,Cornell University,Learning in Games: Robustness of Fast Convergence.
526,526,Roger Grosse,Male,University of Toronto,Dan Roy,Male,Univ of Toronto & Vector,Measuring the reliability of MCMC inference with bidirectional Monte Carlo.
527,527,Tengyao Wang,Male,University of Cambridge,Yaniv Plan,Male,University of British Columbia,Average-case hardness of RIP certification.
528,528,Chi Jin,Male,UC Berkeley,Praneeth Netrapalli,Male,Microsoft Research,Provable Efficient Online Matrix Completion via Non-convex Stochastic Gradient Descent.
529,529,matt zhang,Male,Nicta,Fang Chen,Male,Data61,Infinite Hidden Semi-Markov Modulated Interaction Point Process.
530,530,Shipra Agrawal,Male,Columbia University,Nikhil Devanur,Male,Microsoft Research,Linear Contextual Bandits with Knapsacks.
531,531,Fan Yang,Male,University of Chicago,John Lafferty,Male,Yale University,Selective inference for group-sparse linear models.
532,532,Arulkumar Subramaniam,Male,IIT Madras,Anurag Mittal,Male,IIT Madras,Deep Neural Networks with Inexact Matching for Person Re-Identification.
533,533,Mengdi Wang,Male,Princeton University,Ethan Fang,Male,Pennsylvania State University,Accelerating Stochastic Composition Optimization.
534,534,Wataru Kumagai,Male,Kanagawa University,Wataru Kumagai,Male,Kanagawa University,Learning Bound for Parameter Transfer Learning.
535,535,Łukasz Kaiser,Male,Google Brain,Samy Bengio,Male,Apple,Can Active Memory Replace Attention?.
536,536,Wenjie Luo,Male,University of Toronto,Richard Zemel,Male,Vector Institute/University of Toronto,Understanding the Effective Receptive Field in Deep Convolutional Neural Networks.
537,537,Chen Huang,Male,Chinese University of HongKong,Xiaoou Tang,Male,The Chinese University of Hong Kong,Local Similarity-Aware Deep Feature Embedding.
538,538,Julien Mairal,Male,Inria,Julien Mairal,Male,Inria,End-to-End Kernel Learning with Supervised Convolutional Kernel Networks.
539,539,Weifeng Chen,Male,University of Michigan,Jia Deng,Male,University of Michigan,Single-Image Depth Perception in the Wild.
540,540,Amit Daniely,Male,Google Brain,Yoram Singer,Male,Google,Toward Deeper Understanding of Neural Networks: The Power of Initialization and a Dual View on Expressivity.
541,541,Ohad Shamir,Male,Weizmann Institute of Science,Ohad Shamir,Male,Weizmann Institute of Science,Without-Replacement Sampling for Stochastic Gradient Methods.
542,542,jifeng dai,Male,Microsoft,Jian Sun,Male,Microsoft,R-FCN: Object Detection via Region-based Fully Convolutional Networks.
543,543,Tianfan Xue,Male,MIT CSAIL,Bill Freeman,Male,MIT/Google,Visual Dynamics: Probabilistic Future Frame Synthesis via Cross Convolutional Networks.
544,544,Ilya Shpitser,Male,Johns Hopkins University,Ilya Shpitser,Male,Johns Hopkins University,Consistent Estimation of Functions of Data Missing Non-Monotonically and Not at Random.
545,545,Scott E Reed,Male,University of Michigan,Honglak Lee,Male,University of Michigan,Learning What and Where to Draw.
546,546,Yiming Ying,Male,State University of New York at Albany,Siwei Lyu,Male,State University of New York at Albany,Stochastic Online AUC Maximization.
547,547,Kenji Kawaguchi,Male,MIT,Kenji Kawaguchi,Male,MIT,Deep Learning without Poor Local Minima.
548,548,Damien Scieur,Male,INRIA - ENS,Francis Bach,Male,INRIA - Ecole Normale Superieure,Regularized Nonlinear Acceleration.
549,549,Pulkit Agrawal,Male,UC Berkeley,Sergey Levine,Male,University of Washington,Learning to Poke by Poking: Experiential Learning of Intuitive Physics.
550,550,Tim Salimans,Male,Algoritmica,Diederik Kingma,Male,Google,Weight Normalization: A Simple Reparameterization to Accelerate Training of Deep Neural Networks.
551,551,Dan Garber,Male,Technion,Ofer Meshi,Male,Google,Linear-Memory and Decomposition-Invariant Linearly Convergent Conditional Gradient Algorithm for Structured Polytopes.
552,552,Emmanuel Abbe,Male,Princeton University,Colin Sandon,Male,Princeton University,Achieving the KS threshold in the general stochastic block model with linearized acyclic belief propagation.
553,553,Felix Xinnan Yu,Male,Google Research,Sanjiv Kumar,Male,Google,Orthogonal Random Features.
554,554,Christopher B Choy,Male,Stanford University,Silvio Savarese,Male,Stanford University,Universal Correspondence Network.
555,555,Risi Kondor,Male,The University of Chicago,Horace Pan,Male,UChicago,The Multiscale Laplacian Graph Kernel.
556,556,Vitaly Feldman,Male,Apple,Vitaly Feldman,Male,Apple,Generalization of ERM in Stochastic Convex Optimization: The Dimension Strikes Back.
557,557,Shinji Ito,Male,NEC Coorporation,Ryohei Fujimaki,Male,NEC Data Science Research Laboratories,Large-Scale Price Optimization via Network Flow.
558,558,Jost Tobias Springenberg,Male,University of Freiburg,Frank Hutter,Male,University of Freiburg,Bayesian Optimization with Robust Bayesian Neural Networks.
559,559,Vladimir Golkov,Male,Technical University of Munich,Daniel Cremers,Male,Technical University of Munich,Protein contact prediction from amino acid co-evolution using convolutional networks for graph-valued images.
560,560,Gao Huang,Male,Cornell University,Kilian Weinberger,Male,Cornell University / ASAPP Research,Supervised Word Mover's Distance.
561,561,Moontae Lee,Male,Cornell University,David Mimno,Male,Cornell University,Beyond Exchangeability: The Chinese Voting Process.
562,562,Aaron Schein,Male,UMass Amherst,Mingyuan Zhou,Male,University of Texas at Austin,Poisson-Gamma dynamical systems.
563,563,Wittawat Jitkrittum,Male,Gatsby Unit,Arthur Gretton,Male,"Gatsby Unit, UCL",Interpretable Distribution Features with Maximum Testing Power.
564,564,Dmitry Krotov,Male,Institute for Advanced Study,John J. Hopfield,Male,Princeton Neuroscience Institute,Dense Associative Memory for Pattern Recognition.
565,565,Matthew Chalk,Male,IST Austria,Gasper Tkacik,Male,Institute of Science and Technology Austria,Relevant sparse codes with variational information bottleneck.
566,566,Been Kim,Male,Google Brain,Rajiv Khanna,Male,UT Austin,"Examples are not enough, learn to criticize! Criticism for Interpretability ."
567,567,Mark Ho,Male,Brown University,Joe L Austerweil,Male,University of Wisconsin-Madison,Showing versus doing: Teaching by demonstration.
