,first-author-affiliation,last-author-affiliation,title
33," Center for Artificial Intelligence, FEIT, University of Technology Sydney"," UBTech Sydney AI Institute, The School of IT, FEIT, The University of Sydney",Collaborative rating allocation
34," College of Computer Science, Zhejiang University"," College of Computer Science, Zhejiang University",Semi-supervised learning for surface EMG-based gesture recognition
35," Computer Science Department, KU Leuven, Belgium"," Computer Science Department, KU Leuven, Belgium",Clustering-based relational unsupervised representation learning with an explicit distributed representation
36, MIT, Microsoft,Learning to learn programs from examples: going beyond program structure
37," School of Maths & Info. Science, Wenzhou University, Wenzhou, China"," School of Computer & Information Technology, Shanxi University, Taiyuan, China",Top-k supervise feature selection via ADMM for integer programming
38," Departments of Statistics and Computer Science, University of California, Davis"," Departments of Statistics and Computer Science, University of California, Davis",Improved bounded matrix completion for large-scale recommender systems
39," Institute for Infocomm Research, A*STAR, Singapore"," Institute for Infocomm Research, A*STAR, Singapore",Object detection meets knowledge graphs
40," School of Computer Engineering and Science, Shanghai University"," School of Electronic Information and Communication, Huazhong University of Science and Technology",Dynamic multi-task learning with convolutional neural network
41," Department of Mathematics, Statistics, and Computer Science, University of Illinois at Chicago, Chicago, IL"," Department of Mathematics, Statistics, and Computer Science, University of Illinois at Chicago, Chicago, IL",On the complexity of learning from label proportions
42," NTT Communication Science Laboratories, NTT Software Innovation Center, Osaka University", NTT Communication Science Laboratories,SVD-based screening for the graphical lasso
43," University of Electronic Science and Technology of China, Chengdu, China"," University of Electronic Science and Technology of China, Chengdu, China",Identifying human mobility via trajectory embeddings
44, University of Southern California and IBM Thomas J. Watson Research Center, IBM Thomas J. Watson Research Center,Neurogenesis-inspired dictionary learning: online model adaption in a changing world
45," University of Michigan, Ann Arbor, MI"," Google Brain, Mountain View, CA",Towards understanding the invertibility of convolutional neural networks
46, Carnegie Mellon University, Stanford University,Sample efficient policy search for optimal stopping domains
47," Department of Computer and Information Science and Engineering, University of Florida"," Department of Computer and Information Science and Engineering, University of Florida",Extracting visual knowledge from the web with multimodal learning
48," Shenzhen Graduate School, Harbin Institute of Technology, China"," Noah's Ark Research Lab, Huawei, China",DeepFM: a factorization-machine based neural network for CTR prediction
49," Department of Computer and Information Science, University of Macau, Macau SAR"," Department of Computer and Information Science, University of Macau, Macau SAR",A density-based nonparametric model for online event discovery from the social media data
50," State Key Laboratory of Information Security, IIE, Chinese Academy of Sciences"," Department of Computer and Information Sciences, Temple University",Exclusivity regularized machine: a new ensemble SVM classifier
51," State Key Laboratory of Information Security, IIE, Chinese Academy of Sciences and University of Chinese Academy of Sciences"," Key Laboratory of Machine Perception (MOE), School of EECS, Peking University and Cooperative Medianet Innovation Center, Shanghai Jiao Tong University",ROUTE: robust outlier estimation for low rank matrix recovery
52," College of Computer, National University of Defense Technology, Changsha, China"," College of Computer, National University of Defense Technology, Changsha, China",Improved deep embedded clustering with local structure preservation
53," State Key Lab of CAD&CG, College of Computer Science, Zhejiang University, China"," State Key Lab of CAD&CG, College of Computer Science, Zhejiang University, China",Robust asymmetric Bayesian adaptive matrix factorization
54," School of Software, Tsinghua University, Beijing, China"," School of Software, Tsinghua University, Beijing, China",SitNet: discrete similarity transfer network for zero-shot hashing
55," School of Software, Tsinghua University, Beijing, China"," School of Software, Tsinghua University, Beijing, China",Synthesizing samples for zero-shot learning
56," Institute of Artificial Intelligence, College of Computer Science, Zhejiang University, China"," Institute of Artificial Intelligence, College of Computer Science, Zhejiang University, China",Understanding users' budgets for recommendation with hierarchical Poisson factorization
57," Department of Computer Science and Engineering, Indian Institute of Technology Bombay"," Department of Computer Science and Engineering, Indian Institute of Technology Bombay",Improved strong worst-case upper bounds for MDP planning
58," Indian Institute of Science, Bangalore"," Indian Institute of Science, Bangalore",Instability prediction in power systems using recurrent neural networks
59," Nara Institute of Science and Technology, Ikoma, Nara, Japan"," Nara Institute of Science and Technology, Ikoma, Nara, Japan",Knowledge transfer for out-of-knowledge-base entities: a graph neural network approach
60," Northwestern Ploytechnical University, Xi'an, P. R. China"," Northwestern Ploytechnical University, Xi'an, P. R. China and University of Texas at Arlington",Orthogonal and nonnegative graph reconstruction for large scale clustering
61," School of Information and Electronics, Beijing Institute of Technology"," School of Automation, Northwestern Polytechnical University",Self-paced mixture of regressions
62," Institute of High Performance Computing, A*STAR, Singapore"," School of Computer Science and Engineering, NTU, Singapore",Online multitask relative similarity learning
63," Key Lab of Intelligent Information Processing of Chinese Academy of Sciences, Institute of Computing Technology, CAS, Beijing, China"," Lab of Parallel Software and Computational Science, Institute of Software, CAS, Beijing, China",Nonlinear maximum margin multi-view learning with adaptive kernel
64," BJ ER Center of HVLIP&CC, School of Comp. Sci., Beijing Institute of Technology, Beijing, China"," BJ ER Center of HVLIP&CC, School of Comp. Sci., Beijing Institute of Technology, Beijing, China",Category-aware next point-of-interest recommendation via listwise Bayesian personalized ranking
65," National Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, China"," National Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, China",Storage fit learning with unlabeled data
66," Department of Computer Science and Software Engineering, Laval University, Quebec, Canada"," Department of Computer Science and Software Engineering, Laval University, Quebec, Canada",Fast recursive low-rank tensor learning for regression
67," University of Technology, Sydney", Shanghai Technical Institute of Electronics & Information,Diversifying personalized recommendation with user-session context
68," Tsinghua National Laboratory for Information Science and Technology (TNList), State Key Lab for Intelligent Technology and Systems, Center for Brain-Inspired Computing Research, Department of Computer Science and Technology, Tsinghua University, Beijing, China"," Tsinghua National Laboratory for Information Science and Technology (TNList), State Key Lab for Intelligent Technology and Systems, Center for Brain-Inspired Computing Research, Department of Computer Science and Technology, Tsinghua University, Beijing, China",Semi-supervised max-margin topic model with manifold posterior regularization
69," School of Computer Science, Fudan University, Shanghai, P.R.China"," School of Computer Science, Fudan University, Shanghai, P.R.China",Mention recommendation for twitter with end-to-end memory network
70," College of Computer Science & Technology, Nanjing University of Aeronautics & Astronautics and Collaborative Innovation Center of Novel Software Technology and Industrialization"," National Key Laboratory for Novel Software Technology, Nanjing University and Collaborative Innovation Center of Novel Software Technology and Industrialization",Cost-effective active learning from diverse labelers
71," College of Computer Science & Technology, Nanjing University of Aeronautics & Astronautics, Collaborative Innovation Center of Novel Software Technology and Industrialization"," College of Computer Science & Technology, Nanjing University of Aeronautics & Astronautics, Collaborative Innovation Center of Novel Software Technology and Industrialization",Multi-instance multi-label active learning
72," Institute of Computer Science and Technology, Peking University, Beijing, China"," Institute of Computer Science and Technology, Peking University, Beijing, China",Cross-modal common representation learning by hybrid transfer network
73," Anhui Province Key Lab. of Big Data Analysis and Application, University of S&T of China"," Anhui Province Key Lab. of Big Data Analysis and Application, University of S&T of China",Incremental matrix factorization: a linear feature transformation perspective
74," National Key Laboratory for Novel Software Technology, Nanjing University, Collaborative Innovation Center of Novel Software Technology and Industrialization, Nanjing, China"," National Key Laboratory for Novel Software Technology, Nanjing University, Collaborative Innovation Center of Novel Software Technology and Industrialization, Nanjing, China",Enhancing the unified features to locate buggy files by exploiting the sequential nature of source code
75," MOE Key Laboratory of Computer Network and Information Integration, School of Computer Science and Engineering, Southeast University, Nanjing, China"," MOE Key Laboratory of Computer Network and Information Integration, School of Computer Science and Engineering, Southeast University, Nanjing, China",Ordinal zero-shot learning
76," NTT Software Innovation Center, Musashino-shi, Tokyo, Japan"," NTT Software Innovation Center, Musashino-shi, Tokyo, Japan",Adaptive learning rate via covariance matrix based preconditioning for deep neural networks
77," The University of Tokyo, Japan"," The University of Tokyo, Japan",Privacy issues regarding the application of DNNs to activity-recognition using wearables and its countermeasures by use of adversarial training
78," Advanced Analytics Institute, University of Technology Sydney, Australia and Science and Technology on Parallel and Distributed Processing Laboratory, State Key Laboratory of High Performance Computing, College of Computer, National University of Defense Technology, China", Science and Technology on Parallel and Distributed Processing Laboratory,Embedding-based representation of categorical data by hierarchical value coupling learning
79," Department of CSE, HKUST, Hong Kong"," Department of CS, UCLA",Semi-supervised learning over heterogeneous information networks by ensemble of meta-graph guided random walks
80," State Key Laboratory of Software Development Environment, Beihang University, China and School of Computer Science and Engineering, Beihang University, China"," School of Software Engineering, Chongqing University, China",Exploration of tree-based hierarchical softmax for recurrent language models
81," Tencent AI Lab, P. R. China"," University of Texas at Arlington and Xidian University, P. R. China",Theoretic analysis and extremely easy algorithms for domain adaptive feature learning
82," Beijing Institute of Technology, Beijing, China"," Hulu LLC., Beijing, China",Variational deep embedding: an unsupervised and generative approach to clustering
83," IBM Research, VIC, Australia"," IBM Research, VIC, Australia",Improving classification accuracy of feedforward neural networks for spiking neuromorphic chips
84," National Laboratory for Parallel and Distributed Processing, National University of Defense Technology, Changsha, Hunan, China"," National Laboratory for Parallel and Distributed Processing, National University of Defense Technology, Changsha, Hunan, China",Confusion graph: detecting confusion communities in large scale image classification
85, IBM Research - Tokyo, IBM Research - Tokyo,A functional dynamic boltzmann machine
86," Department of Computing and Information Systems, The University of Melbourne, Australia"," Department of Computing and Information Systems, The University of Melbourne, Australia",Modelling the working week for multi-step forecasting using Gaussian process regression
87, University of Wisconsin-Madison, Adobe Research,Bernoulli rank-1 bandits for click feedback
88," Data61-CSIRO, Canberra, Australia and Australian National University, Canberra, Australia"," The University of Western Australia, Perth, Australia",Learning deep structured network for weakly supervised change detection
89," School of Computer Science and Engineering, Seoul National University and Surromind Robotics"," School of Computer Science and Engineering, Seoul National University and Surromind Robotics",DeepStory: video story QA by deep embedded memory networks
90," Dept. of Computer Science, Cornell University", Microsoft Research,Efficiency through procrastination: approximately optimal algorithm configuration with runtime guarantees
91," Department of Computer Science, University of Innsbruck, Austria"," Department of Computer Science, University of Innsbruck, Austria",Decreasing uncertainty in planning with state prediction
92, NTT Secure Platform Laboratories, NTT Communication Science Laboratories,Learning latest classifiers without additional labeled data
93," Conduent Labs India, Bangalore", American Express Big Data Labs,Earth mover's distance pooling over siamese LSTMs for automatic short answer grading
94," College of Information Science & Electronic Engineering, Zhejiang University, China"," College of Information Science & Electronic Engineering, Zhejiang University, China",Saliency guided end-to-end learning forweakly supervised object detection
95," School of Information Systems, Singapore Management University, Singapore"," Institute for Infocomm Research, A*STAR, Singapore",Basket-sensitive personalized item recommendation
96," Dept. of Computer Science, Indiana University, Bloomington, IN"," Dept. of Computer Science, Indiana University, Bloomington, IN",Learning sparse representations in reinforcement learning with sparse coding
97," School of Information Systems, Singapore Management University"," School of Information Systems, Singapore Management University",Semantic visualization for short texts with word embeddings
98, Korea University, Korea University,Name nationality classification with recurrent neural networks
99," School of Computing, KAIST, Republic of Korea"," School of Computing, KAIST, Republic of Korea",Constrained Bayesian reinforcement learning via approximate linear programming
100," Centre for Pattern Recognition and Data Analytics (PRaDA), Deakin University, Australia"," Centre for Pattern Recognition and Data Analytics (PRaDA), Deakin University, Australia",High dimensional Bayesian optimization using dropout
101," College of Computer and Control Engineering, Nankai University, Tianjin, China"," Institute of Statistics, Nankai University, Tianjin, China",Effective representing of information network by variational autoencoder
102," Key Laboratory of Intelligent Perception and Image Understanding of Ministry of Education, Xidian University, Xi'an, China"," Key Laboratory of Intelligent Perception and Image Understanding of Ministry of Education, Xidian University, Xi'an, China",Self-paced convolutional neural networks
103, University of North Carolina at Charlotte, University of North Carolina at Charlotte,Learning user's intrinsic and extrinsic interests for point-of-interest recommendation: a unified approach
104," Institute of Information Engineering, Chinese Academy of Sciences and School of Cyber Security, University of Chinese Academy of Sciences"," Institute of Information Engineering, Chinese Academy of Sciences",Efficient kernel selection via spectral analysis
105," School of Computer Science and Engineering, Beihang University"," School of Computer Science and Engineering, Beihang University",Improving the generalization performance of multi-class SVM via angular regularization
106," Department of Electrical and Computer Engineering, Northeastern University, Boston, MA"," Department of Electrical and Computer Engineering, Northeastern University, Boston, MA and College of Computer and Information Science, Northeastern University, Boston, MA",Large-scale subspace clustering by fast regression coding
107," Department of Electrical and Computer Engineering, Northeastern University, Boston, MA"," Department of Electrical and Computer Engineering, Northeastern University, Boston, MA and College of Computer and Information Science, Northeastern University, Boston, MA",Projective low-rank subspace clustering via learning deep encoder
108," Computer Science and Engineering, Arizona State University"," Computer Science and Engineering, Arizona State Universit",Radar: residual analysis for anomaly detection in attributed networks
109," Computer Science and Engineering, Arizona State University"," Computer Science and Engineering, Arizona State University",Reconstruction-based unsupervised feature selection: an embedded approach
110," Department of Electrical and Computer Engineering, Northeastern University, Boston, MA"," Department of Electrical and Computer Engineering, Northeastern University, Boston, MA and College of Computer and Information Science, Northeastern University, Boston, MA",Multi-stream deep similarity learning networks for visual tracking
111," Department of Computer and Information Sciences, Temple University, Philadelphia"," Department of Computer and Information Sciences, Temple University, Philadelphia",Affinity learning for mixed data clustering
112," School of Computer Science and Technology, Hangzhou Dianzi University and Department of Electrical and Computer Engineering, National University of Singapore"," Qihoo 360 Artificial Intelligence Institute and Department of Electrical and Computer Engineering, National University of Singapore",Online robust low-rank tensor learning
113," iPIN, Shenzhen, China", Microsoft Research Asia,Self-paced compensatory deep Boltzmann machine for semi-structured document embedding
114," Queen Mary University of London, London, UK"," Queen Mary University of London, London, UK",Person re-identification by deep joint learning of multi-loss classification
115," School of Computer Science and Center for OPTical IMagery Analysis and Learning (OPTIMAL), Northwestern Polytechnical University, Xi'an, Shaanxi, P. R. China"," School of Computer Science and Center for OPTical IMagery Analysis and Learning (OPTIMAL), Northwestern Polytechnical University, Xi'an, Shaanxi, P. R. China and Unmanned System Research Institute (USRI), Northwestern Polytechnical University, Xi'an, Shaanxi, P. R. China",Locality adaptive discriminant analysis
116," Xian Institute of Optics and Precision Mechanics, Chinese Academy of Sciences, Xian, P. R. China"," Xian Institute of Optics and Precision Mechanics, Chinese Academy of Sciences, Xian, P. R. China",MAM-RNN: multi-level attention model based RNN for video captioning
117," CAS Key Laboratory of Technology in Geo-Spatial Information Processing and Application Systems, University of Science and Technology of China, China"," UBTECH Sydney Artificial Intelligence Institute, SIT, FEIT, The University of Sydney, Australia",Classification and representation joint learning via deep networks
118, Zhejiang University, Zhejiang University and Alibaba-Zhejiang University Joint Research Institute of Frontier Technologies,CFNN: correlation filter neural network for visual object tracking
119," Institute of Computer Science and Technology, Peking University", TuSimple,Demystifying neural style transfer
120," Department of Computer Science and Engineering, Hong Kong University of Science and Tech"," Department of Computer Science and Engineering, Hong Kong University of Science and Tech",End-to-end adversarial memory network for cross-domain sentiment classification
121, The Chinese University of Hong Kong, The Chinese University of Hong Kong,Integrating specialized classifiers based on continuous time Markov Chain
122," Key Lab of Intelligent Information Processing of Chinese Academy of Sciences (CAS), Institute of Computing Technology, CAS, Beijing, China and School of Computer Science, Carleton University, Ottawa, Canada and University of Chinese Academy of Sciences, Beijing, China"," Key Lab of Intelligent Information Processing of Chinese Academy of Sciences (CAS), Institute of Computing Technology, CAS, Beijing, China",Incomplete attribute learning with auxiliary labels
123," Indraprastha Institute of Information Technology, Delhi, India"," Queen's University Belfast, Northern Ireland, UK",LoCaTe: influence quantification for location promotion in location-based social networks
124," School of Computer Science and Engineering, Nanjing University of Science and Technology"," School of Computer Science and Engineering, Nanjing University of Science and Technology",Discriminative deep hashing for scalable face image retrieval
125," School of Computer and Communication Sciences, Ecole polytechnique federale de Lausanne, Lausanne, Switzerland"," School of Computer and Communication Sciences, Ecole polytechnique federale de Lausanne, Lausanne, Switzerland",Hybrid neural networks for learning the trend in time series
126," Centre for Artificial Intelligence, School of Software, Faculty of Engineering and Information Technology, University of Technology, Sydney, Australia"," Centre for Artificial Intelligence, School of Software, Faculty of Engineering and Information Technology, University of Technology, Sydney, Australia",Regional concept drift detection and density synchronized drift adaptation
127," Hong Kong University of Science and Technology, Hong Kong"," Hong Kong University of Science and Technology, Hong Kong","Deep neural networks for high dimension, low sample size data"
128," School of Computer Science and Technology, Zhejiang University, China"," School of Computer Science and Technology, Zhejiang University, China",Locally linear factorization machines
129," College of Computer Science, Zhejiang University, China"," School of Information Systems, Singapore Management University, Singapore",DeepFacade: a deep learning approach to facade parsing
130," Northwestern Polytechnical University, Xi'an, P. R. China"," Northwestern Polytechnical University, Xi'an, P. R. China and University of Texas at Arlington",Semi-supervised orthogonal graph embedding with recursive projections
131," Key Laboratory of Intelligent Perception and Image Understanding, Xidian University, Xi'an, China"," School of Computer Science and Technology, Xidian University, Xi'an, China",Modeling hebb learning rule for unsupervised learning
132," Key Laboratory of Machine Perception (MOE), Cooperative Medianet Innovation Center, School of Electronics Engineering and Computer Science, Peking University, China"," UBTech Sydney AI Institute, The School of Information Technologies, The University of Sydney",Fast SVM trained by divide-and-conquer anchors
133," School of Software, Tsinghua University, Beijing, P.R. China and Tsinghua National Lab for Information Science and Technology"," School of Software, Tsinghua University, Beijing, P.R. China and Tsinghua National Lab for Information Science and Technology",Improving learning-from-crowds through expert validation
134," Department of Computer Science and Engineering, Texas A&M University"," Department of Computer Science and Engineering, Texas A&M University, Center for Remote Health Technologies and Systems, Texas A&M Engineering Experiment Station",Accelerated local anomaly detection via resolving attributed networks
135," NELSLIP, Dept. of EEIS, University of Science and Technology of China"," NELSLIP, Dept. of EEIS, University of Science and Technology of China and iFLYTEK Research, Hefei, China",Cause-effect knowledge acquisition and neural association model for solving a set of winograd schema problems
136," CAS Key Laboratory of Network Data Science & Technology and Institute of Computing Technology, Chinese Academy of Sciences"," School of Mathematics and Computer Science, Fuzhou University",Learning concise representations of users' influences through online behaviors
137," Nanyang Technological University, Singapore"," Nanyang Technological University, Singapore",Adaptive group sparse multi-task learning via trace lasso
138," UBTech Sydney AI Institute and SIT, FEIT, The University of Sydney, Australia"," UBTech Sydney AI Institute and SIT, FEIT, The University of Sydney, Australia",Understanding how feature structure transfers in transfer learning
139," Nanyang Technological University, Singapore"," Rolls-Royce Advanced Technology Centre, Singapore",Deep ordinal regression based on data relationship for small datasets
140," Institute for Infocomm Research, A*STAR, Singapore"," Institute for Infocomm Research, A*STAR, Singapore",Learning user dependencies for recommendation
141," Center for OPTical IMagery Analysis and Learning (OPTIMAL), State Key Laboratory of Transient Optics and Photonics, Xi'an Institute of Optics and Precision Mechanics, Chinese Academy of Sciences, Xi'an, Shaanxi, China"," Center for OPTical IMagery Analysis and Learning (OPTIMAL), State Key Laboratory of Transient Optics and Photonics, Xi'an Institute of Optics and Precision Mechanics, Chinese Academy of Sciences, Xi'an, Shaanxi, China and University of the Chinese Academy of Sciences, Beijing, China",JM-net and cluster-SVM for aerial scene classification
142," Department of Computer Science, Hong Kong Baptist University, Hong Kong SAR, China"," Department of Computer and Information Science, University of Macau, Macau SAR, China",Dynamic weighted majority for incremental learning of imbalanced data streams with concept drift
143," School of Electronic Engineering, University of Electronic Science and Technology of China"," School of Electronic Engineering, University of Electronic Science and Technology of China",Sampling for approximate maximum search in factorized tensor
144, Shanghai Jiao Tong University, Shanghai Jiao Tong University,Image matching via loopy RNN
145," School of IT, University of Sydney, Sydney, NSW, Australia and Data61, CSIRO, Eveleigh, NSW, Australia"," Data61, CSIRO, Eveleigh, NSW, Australia",Tracking the evolution of customer purchase behavior segmentation via a fragmentation-coagulation process
146," SPKLSTN Lab, Department of Computer Science, Xi'an Jiaotong University, Shaanxi, China"," SPKLSTN Lab, Department of Computer Science, Xi'an Jiaotong University, Shaanxi, China",Adaptive semi-supervised learning with discriminative least squares regression
147," Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences, Shenzhen, China and Department of Information Engineering, The Chinese University of Hong Kong, Hong Kong"," Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences, Shenzhen, China and Department of Information Engineering, The Chinese University of Hong Kong, Hong Kong",EigenNet: towards fast and structural learning of deep neural networks
148," Institute of Green and Intelligence Technology, Chinese Academy of Sciences, Chongqing, China"," Institute of Green and Intelligence Technology, Chinese Academy of Sciences, Chongqing, China",Symmetric non-negative latent factor models for undirected large networks
149," School of Computer Science and Engineering, Nanyang Technological University, Singapore"," School of Computer Science and Engineering, Nanyang Technological University, Singapore",Exploiting high-order information in heterogeneous multi-task feature learning
150," School of Computer Science and Engineering, Nanyang Technological University, Singapore"," UBTech Sydney AI Institute and SIT, FEIT, The University of Sydney, Australia",General heterogeneous transfer distance metric learning via knowledge fragments transfer
151," School of Computer Science and Engineering, South China University of Technology, Guangzhou, China"," Department of Computer Science and Engineering, University of California, San Diego, CA",WALKING WALKing walking: action recognition from action echoes
152," CAS Key Laboratory of Network Data Science and Technology, Institute of Computing Technology, Chinese Academy of Sciences, China and University of Chinese Academy of Sciences, China"," CAS Key Laboratory of Network Data Science and Technology, Institute of Computing Technology, Chinese Academy of Sciences, China and University of Chinese Academy of Sciences, China",Cross-domain recommendation: an embedding and mapping approach
153," Research School of Computer Science, Australian National University, Canberra"," Research School of Computer Science, Australian National University, Canberra",Count-based exploration in feature space for reinforcement learning
154," NEC Labs America, Princeton, NJ"," NEC Labs America, Princeton, NJ",Exemplar-centered supervised shallow parametric data embedding
155, TU-Dortmund, Google Research,Logistic Markov decision processes
156," George Washington University, Washington D.C."," George Washington University, Washington D.C.",Beyond the Nystrom approximation: speeding up spectral clustering using uniform sampling and weighted kernel k-means
157," Insight Centre for Data Analytics, School of Computer Science and IT, University College Cork, Ireland"," Insight Centre for Data Analytics, School of Computer Science and IT, University College Cork, Ireland",Rescale-invariant SVM for binary classification
158," Language Technologies Institute, School of Computer Science, Carnegie Mellon University"," Language Technologies Institute, School of Computer Science, Carnegie Mellon University",Completely heterogeneous transfer learning with attention: what and what not to transfer
159," Department of Computer Science & Engineering, Indian Institute of Technology Madras"," Department of Computer Science & Engineering, Indian Institute of Technology Madras",Thresholding bandits with augmented UCB
160," Carnegie Mellon University, Pittsburgh, PA"," Carnegie Mellon University, Pittsburgh, PA",Self-paced multitask learning with shared knowledge
161, University of Toronto, IBM Research,Learning feature engineering for classification
162," Department of Computer Science, University of Texas at Austin"," Department of Computer Science, University of Texas at Austin",Autonomous task sequencing for customized curriculum design in reinforcement learning
163," Center for Pattern Recognition and Data Analytics, Deakin University, Australia"," Center for Pattern Recognition and Data Analytics, Deakin University, Australia",Large-scale online kernel learning with random feature reparameterization
164," Deakin University, Australia", Adobe Research,Discriminative bayesian nonparametric clustering
165," School of Computer Science and Center for OPTical IMagery Analysis and Learning (OPTIMAL), Northwestern Polytechnical University, Xian, Shaanxi, P. R. China"," Computer Science and Engineering, University of Texas at Arlington",Joint capped norms minimization for robust matrix recovery
166," School of Computer Science and Center for OPTical IMagery Analysis and Learning (OPTIMAL), Northwestern Polytechnical University, Xian, Shaanxi, P. R. China"," Xi'an Institute of Optics and Precision Mechanics, Chinese Academy of Sciences, Xi'an, P. R. China",Self-weighted multiview clustering with multiple graphs
167," Department of Computer Science, University of Illinois at Chicago, IL"," Department of Computer Science, University of Illinois at Chicago, IL",SEVEN: deep semi-supervised verification networks
168," Panasonic Corporation, Japan and Graduate School of Information Science and Technology, Hokkaido University, Japan"," Graduate School of Information Science and Technology, Hokkaido University, Japan",Discovering relevance-dependent bicluster structure from relational data
169," School of Software, University of Technology Sydney, Australia"," Computer Science and Engineering, Arizona State University",Learning homophily couplings from non-IID data for joint feature selection and noise-resilient outlier detection
170," Northwestern Polytechnical University, Xian, P. R. China"," Northwestern Polytechnical University, Xian, P. R. China",Flexible orthogonal neighborhood preserving embedding
171," Zhejiang University, Hangzhou, China"," Zhejiang University, Hangzhou, China",Boosted zero-shot learning with semantic correlation regularization
172," UBRI, School of Computer Science and Technology, University of Science and Technology of China, Hefei, China"," National Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, China",Optimizing ratio of monotone set functions
