,first-author-affiliation,last-author-affiliation,title
29," Zhejiang Provincial Key Laboratory of Service Robot, College of Computer Science, Zhejiang University, China and School of Computing Science, Simon Fraser University, Burnaby, B.C., Canada"," Zhejiang Provincial Key Laboratory of Service Robot, College of Computer Science, Zhejiang University, China",Recommending groups to users using user-group engagement and time-dependent matrix factorization
30," Hong Kong University of Science and Technology, Hong Kong"," Hong Kong University of Science and Technology, Hong Kong",Instilling social to physical: co-regularized heterogeneous transfer learning
31," Office of the Vice Provost for Advances in Learning, Harvard University, Cambridge, MA"," Office of the Vice Provost for Advances in Learning, Harvard University, Cambridge, MA",Exploiting an oracle that reports AUC scores in machine learning contests
32," Dept. of Computer Science & Engineering, Beihang University, Beijing, China"," Dept. of Computer Science, Virginia Tech, Arlington, VA",Efficient nonparametric subgraph detection using tree shaped priors
33," Computing Science, University of Alberta, Edmonton, Canada"," Computing Science, University of Alberta, Edmonton, Canada",Factorization ranking model for move prediction in the game of Go
34," School of Computer and Control Engineering, University of Chinese Academy of Sciences, Beijing, China and Key Laboratory of Big Data Mining and Knowledge Management, Chinese Academy of Sciences, Beijing, China"," School of Comp. and Control Eng., Univ. of Chinese Academy of Sciences, China and Key Lab. of Big Data Mining and Knowledge Management, Chinese Academy of Sciences, Beijing, China and Key Lab. of Intell. Info. Process., Inst. of Comput. Tech., Chinese Academy of Sciences, Beijing, China",Joint multi-view representation learning and image tagging
35," Department of Computer Science, University of Toronto"," Department of Computer Science, University of Toronto",Learning deep convolutional neural networks for X-ray protein crystallization image analysis
36," Centre for Quantum Computation and Intelligent Systems, University of Technology, Sydney"," Centre for Quantum Computation and Intelligent Systems, University of Technology, Sydney",Linear submodular bandits with a knapsack constraint
37," Centre for Quantum Computation and Intelligent Systems, University of Technology, Sydney"," CSIRO, Australia",Submodular asymmetric feature selection in cascade object detection
38," Computer Science Department, Binghamton University, Binghamton, NY"," Computer Science Department, Binghamton University, Binghamton, NY",Semisupervised autoencoder for sentiment analysis
39," Center for Research on Intelligent Perception and Computing, National Laboratory of Pattern Recognition, Institute of Automation, CAS Center for Excellence in Brain Science and Intelligence Technology, Chinese Academy of Sciences, Beijing, China"," Center for Research on Intelligent Perception and Computing, National Laboratory of Pattern Recognition, Institute of Automation, CAS Center for Excellence in Brain Science and Intelligence Technology, Chinese Academy of Sciences, Beijing, China",Simultaneous feature and sample reduction for image-set classification
40, University College London, Microsoft Research,Collective noise contrastive estimation for policy transfer learning
41," Department of Electrical and Computer Engineering, Duke University, Durham, NC"," Program in Computational Biology and Bioinformatics, Duke University, Durham, NC",Learning a hybrid architecture for sequence regression and annotation
42," Department of Electrical and Computer Engineering, Northeastern University, Boston"," Department of Electrical and Computer Engineering, Northeastern University, Boston and College of Computer and Information Science, Northeastern University, Boston",Pose-dependent Low-Rank Embedding for head pose estimation
43," Advanced Digital Sciences Center, Singapore", University of Illinois at Urbana-Champaign,Cold-start heterogeneous-device wireless localization
44," School of Software, Tsinghua University, Beijing, P.R. China"," Lane Department of Computer Science and Electrical Engineering, West Virginia University",Tracking idea flows between social groups
45," College of Computer Science and Technology, Zhejiang University, China"," College of Computer Science and Technology, Zhejiang University, China",Fast hybrid algorithm for big matrix recovery
