,first-author-affiliation,last-author-affiliation,title
15," National Laboratory of Pattern Recognition (NLPR), Institute of Automation, Chinese Academy of Sciences, Beijing, China"," National Laboratory of Pattern Recognition (NLPR), Institute of Automation, Chinese Academy of Sciences, Beijing, China",A Probabilistic Soft Logic based approach to exploiting latent and global information in event classification
16," School of Computer Science and Technology, University of Science and Technology of China", Ant Financial Services Group,Reading the videos: temporal labeling for crowdsourced time-sync videos based on semantic embedding
17," Computer School, WuHan University, WuHan, China"," Computer School, WuHan University, WuHan, China","Joint word segmentation, POS-tagging and syntactic chunking"
18," Google, Inc., Cambridge, Massachusetts"," Microsoft Research, Redmond, Washington",Microsummarization of online reviews: an experimental study
19," National Institute of Information and Communications Technology (NICT), Kyoto, Japan"," National Institute of Information and Communications Technology (NICT), Kyoto, Japan",A semi-supervised learning approach to why-question answering
20," Computer & Information Science, University of Pennsylvania"," Computer & Information Science, University of Pennsylvania",Discovering user attribute stylistic differences via paraphrasing
21," Computer School, Wuhan University, Wuhan, China"," Computer School, Wuhan University, Wuhan, China",Improving Twitter sentiment classification using topic-enriched multi-prototype word embeddings
22," Department of Industrial Engineering and Management Sciences, Northwestern University, Evanston, Illinois"," Department of Industrial Engineering and Management Sciences, Northwestern University, Evanston, Illinois",Temporal topic analysis with endogenous and exogenous processes
23," Department of Computer Science, University of Illinois at Chicago, Chicago, Illinois"," Institute for Health Research and Policy, University of Illinois at Chicago, Chicago, Illinois",Identifying search keywords for finding relevant social media posts
24," Tsinghua National Laboratory for Information Science and Technology, Department of Electronic Engineering, Tsinghua University, Beijing, China"," Tsinghua National Laboratory for Information Science and Technology, Department of Electronic Engineering, Tsinghua University, Beijing, China",Personalized microblog sentiment classification via multi-task learning
25," State Key Lab of Software Development Environment, Beihang University, Beijing, China"," Microsoft Research, Beijing, China",Improving recommendation of tail tags for questions in community question answering
26," Computer Science and Engineering, Pennsylvania State University, University Park, PA and Microsoft Research, One Microsoft Way, Redmond, WA"," Information Sciences and Technology, Pennsylvania State University, University Park, PA and Computer Science and Engineering, Pennsylvania State University, University Park, PA",Exploring multiple feature spaces for novel entity discovery
27," Institute of Computer Science and Technology, Peking University, Beijing, China and Key Laboratory of Computational Linguistic (Peking University), MOE, China"," Institute of Computer Science and Technology, Peking University, Beijing, China and Key Laboratory of Computational Linguistic (Peking University), MOE, China",Tweet timeline generation with determinantal point processes
28," School of Computer Science and Technology, Heilongjiang University, Harbin, China and Singapore University of Technology and Design", Singapore University of Technology and Design,Gated neural networks for targeted sentiment analysis
29," National Laboratory of Pattern Recognition (NLPR), Institute of Automation, Chinese Academy of Sciences, Beijing, China"," National Laboratory of Pattern Recognition (NLPR), Institute of Automation, Chinese Academy of Sciences, Beijing, China",A joint model for question answering over multiple knowledge bases
30," State Key Laboratory of Computer Sciences, Institute of Software, Chinese Academy of Sciences, China"," State Key Laboratory of Computer Sciences, Institute of Software, Chinese Academy of Sciences, China",A joint model for Entity Set Expansion and Attribute Extraction from web search queries
31," State Key Laboratory of Software Development Environment, Beihang University, Beijing, China"," Beijing Advanced Innovation Center for Imaging Technology, Capital Normal University, China",Aggregating inter-sentence information to enhance relation extraction
