,year,first-author,first-author-affiliation,last-author,last-author-affiliation,journal/conference,title,number-of-authors,paper-url,DBLP-url
14,2019,Marta Skreta,nan,Michael Brudno,"University of Toronto, Canada",ML4H@NeurIPS,Training without training data - Improving the generalizability of automated medical abbreviation disambiguation.,4,http://proceedings.mlr.press/v116/skreta20a.html,https://dblp.org/rec/conf/nips/SkretaAWB19
15,2019,Tom Van Steenkiste,nan,Tom Dhaene,nan,ML4H@NeurIPS,Sensor Fusion using Backward Shortcut Connections for Sleep Apnea Detection in Multi-Modal Data.,3,http://proceedings.mlr.press/v116/van-steenkiste20a.html,https://dblp.org/rec/conf/nips/SteenkisteDD19
16,2019,Jerry W. Wei,nan,Saeed Hassanpour,nan,ML4H@NeurIPS,Generative Image Translation for Data Augmentation in Colorectal Histopathology Images.,7,http://proceedings.mlr.press/v116/wei20a.html,https://dblp.org/rec/conf/nips/WeiSVRLWH19
17,2019,Xiaojing Xu,nan,Virginia R. de Sa,nan,ML4H@NeurIPS,Pain Evaluation in Video using Extended Multitask Learning from Multidimensional Measurements.,3,http://proceedings.mlr.press/v116/xu20a.html,https://dblp.org/rec/conf/nips/XuHS19
18,2019,Adrian V. Dalca,nan,Brett K. Beaulieu-Jones,nan,ML4H@NeurIPS,"Machine Learning for Health Workshop, ML4H@NeurIPS 2019, Vancouver, BC, Canada, 13 December 2019",7,http://proceedings.mlr.press/v116/,https://dblp.org/rec/conf/nips/2019ml4h
19,2019,Catalina Cangea,Cătălina Cangea,Aaron C. Courville,"Université de Montréal, Department of Computer Science",ViGIL@NeurIPS,VideoNavQA - Bridging the Gap between Visual and Embodied Question Answering.,4,https://vigilworkshop.github.io/static/papers/9.pdf,https://dblp.org/rec/conf/nips/CangeaBLC19
20,2019,Guan-Lin Chao,nan,Ian R. Lane,"Carnegie Mellon University, Department of Electrical and Computer Engineering, Pittsburgh, PA, USA",ViGIL@NeurIPS,Learning Question-Guided Video Representation for Multi-Turn Video Question Answering.,6,https://vigilworkshop.github.io/static/papers/24.pdf,https://dblp.org/rec/conf/nips/ChaoRYHCL19
21,2019,Geoffrey Cideron,nan,Olivier Pietquin,Google DeepMind,ViGIL@NeurIPS,Self-Educated Language Agent with Hindsight Experience Replay for Instruction Following.,4,https://vigilworkshop.github.io/static/papers/42.pdf,https://dblp.org/rec/conf/nips/CideronSSP19
22,2019,Shabnam Daghaghi,nan,Tharun Medini,nan,ViGIL@NeurIPS,Cross-Modal Mapping for Generalized Zero-Shot Learning by Soft-Labeling.,3,https://vigilworkshop.github.io/static/papers/47.pdf,https://dblp.org/rec/conf/nips/DaghaghiSM19
23,2019,Jean-Benoit Delbrouck,nan,Jean-Benoit Delbrouck,nan,ViGIL@NeurIPS,Modulated Self-attention Convolutional Network for VQA.,1,https://vigilworkshop.github.io/static/papers/32.pdf,https://dblp.org/rec/conf/nips/Delbrouck19
24,2019,Jean-Benoit Delbrouck,nan,Jean-Benoit Delbrouck,nan,ViGIL@NeurIPS,Can adversarial training learn image captioning ?,1,https://vigilworkshop.github.io/static/papers/38.pdf,https://dblp.org/rec/conf/nips/Delbrouck19a
25,2019,Tsu-Jui Fu,nan,Yuta Kikuchi,nan,ViGIL@NeurIPS,Learning from Observation-Only Demonstration for Task-Oriented Language Grounding via Self-Examination.,4,https://vigilworkshop.github.io/static/papers/3.pdf,https://dblp.org/rec/conf/nips/FuTKK19
26,2019,Chihiro Fujiyama,nan,Ichiro Kobayashi,nan,ViGIL@NeurIPS,A Comprehensive Analysis of Semantic Compositionality in Text-to-Image Generation.,2,https://vigilworkshop.github.io/static/papers/29.pdf,https://dblp.org/rec/conf/nips/FujiyamaK19
27,2019,Alba Maria Hererra-Palacio,nan,Xavier Giró-i-Nieto,"Polytechnic University of Catalonia, Barcelona, Spain",ViGIL@NeurIPS,Recurrent Instance Segmentation using Sequences of Referring Expressions.,6,https://vigilworkshop.github.io/static/papers/30.pdf,https://dblp.org/rec/conf/nips/Hererra-Palacio19
28,2019,Gabriel Ilharco,"University of Washington, WA, USA",Jason Baldridge,"Google Inc., Mountain View, CA, USA",ViGIL@NeurIPS,General Evaluation for Instruction Conditioned Navigation using Dynamic Time Warping.,5,https://vigilworkshop.github.io/static/papers/33.pdf,https://dblp.org/rec/conf/nips/IlharcoJKIB19
29,2019,T. S. Jayram,"IBM Almaden Research Center, San Jose, USA",Ahmet S. Ozcan,nan,ViGIL@NeurIPS,Visually Grounded Video Reasoning in Selective Attention Memory.,5,https://vigilworkshop.github.io/static/papers/31.pdf,https://dblp.org/rec/conf/nips/JayramAKSO19
30,2019,Douwe Kiela,Facebook,Davide Testuggine,nan,ViGIL@NeurIPS,Supervised Multimodal Bitransformers for Classifying Images and Text.,4,https://vigilworkshop.github.io/static/papers/40.pdf,https://dblp.org/rec/conf/nips/KielaBFT19
